"time","bat","camera","switch","latency"
1561266000,"blx",3,0,0
1561266000,"cldw",3,0,0
1561266000,"bxdlx",3,0,0
1561266000,"cdw",0,0,0
1561266000,"cnone",3,0,0
1561266000,"bs",0,0,0
1561266000,"ad",0,0,0
1561266000,"aldd",0,0,0
1561266000,"adldd",0,0,0
1561266000,"addld",0,0,0
1561266000,"cwd",3,0,0
1561266000,"add",0,0,0
1561266000,"cfd",0,0,0
1561266000,"adld",0,0,0
1561266000,"bes",0,0,0
1561266000,"ald",0,0,0
1561266000,"clw",0,0,0
1561266000,"ax",0,0,0
1561266000,"addldd",0,0,0
1561266000,"bdlx",0,0,0
1561266000,"cww",0,0,0
1561266000,"pup",0,0,0
1561266000,"bxx",0,0,0
1561266000,"bey",0,0,0
1561266000,"bd",0,0,0
1561266000,"bscs",0,0,0
1561266000,"clwd",0,0,0
1561266000,"uri",0,0,0
1561266000,"noa",0,0,0
1561266000,"xanthe",0,0,0
1561266000,"alexei",0,0,0
1561267800,"blx",0,0,1
1561267800,"cldw",3,0,1
1561267800,"bxdlx",0,0,1
1561267800,"cdw",3,0,0
1561267800,"cnone",3,0,1
1561267800,"bs",0,0,0
1561267800,"ad",0,0,0
1561267800,"aldd",0,0,0
1561267800,"adldd",0,0,0
1561267800,"addld",0,0,0
1561267800,"cwd",0,0,1
1561267800,"add",0,0,0
1561267800,"cfd",0,0,0
1561267800,"adld",0,0,0
1561267800,"bes",0,0,0
1561267800,"ald",0,0,0
1561267800,"clw",0,0,0
1561267800,"ax",0,0,0
1561267800,"addldd",0,0,0
1561267800,"bdlx",0,0,0
1561267800,"cww",0,0,0
1561267800,"pup",0,0,0
1561267800,"bxx",0,0,0
1561267800,"bey",0,0,0
1561267800,"bd",0,0,0
1561267800,"bscs",0,0,0
1561267800,"clwd",0,0,0
1561267800,"uri",0,0,0
1561267800,"noa",0,0,0
1561267800,"xanthe",0,0,0
1561267800,"alexei",0,0,0
1561269600,"blx",0,0,2
1561269600,"cldw",0,0,2
1561269600,"bxdlx",0,0,2
1561269600,"cdw",3,0,1
1561269600,"cnone",3,0,2
1561269600,"bs",2,0,0
1561269600,"ad",0,0,0
1561269600,"aldd",0,0,0
1561269600,"adldd",0,0,0
1561269600,"addld",0,0,0
1561269600,"cwd",0,0,2
1561269600,"add",0,0,0
1561269600,"cfd",0,0,0
1561269600,"adld",0,0,0
1561269600,"bes",0,0,0
1561269600,"ald",0,0,0
1561269600,"clw",0,0,0
1561269600,"ax",0,0,0
1561269600,"addldd",0,0,0
1561269600,"bdlx",0,0,0
1561269600,"cww",0,0,0
1561269600,"pup",0,0,0
1561269600,"bxx",0,0,0
1561269600,"bey",0,0,0
1561269600,"bd",0,0,0
1561269600,"bscs",0,0,0
1561269600,"clwd",0,0,0
1561269600,"uri",0,0,0
1561269600,"noa",0,0,0
1561269600,"xanthe",0,0,0
1561269600,"alexei",0,0,0
1561273200,"blx",0,0,4
1561273200,"cldw",0,0,4
1561273200,"bxdlx",0,0,4
1561273200,"cdw",0,0,3
1561273200,"cnone",3,0,4
1561273200,"bs",0,0,2
1561273200,"ad",3,0,0
1561273200,"aldd",0,0,0
1561273200,"adldd",0,0,0
1561273200,"addld",0,0,0
1561273200,"cwd",0,0,4
1561273200,"add",0,0,0
1561273200,"cfd",0,0,0
1561273200,"adld",0,0,0
1561273200,"bes",0,0,0
1561273200,"ald",0,0,0
1561273200,"clw",0,0,0
1561273200,"ax",0,0,0
1561273200,"addldd",0,0,0
1561273200,"bdlx",0,0,0
1561273200,"cww",0,0,0
1561273200,"pup",0,0,0
1561273200,"bxx",0,0,0
1561273200,"bey",0,0,0
1561273200,"bd",0,0,0
1561273200,"bscs",0,0,0
1561273200,"clwd",0,0,0
1561273200,"uri",0,0,0
1561273200,"noa",0,0,0
1561273200,"xanthe",0,0,0
1561273200,"alexei",0,0,0
1561275000,"blx",0,0,5
1561275000,"cldw",0,0,5
1561275000,"bxdlx",0,0,5
1561275000,"cdw",0,0,4
1561275000,"cnone",0,0,5
1561275000,"bs",0,0,3
1561275000,"ad",3,0,1
1561275000,"aldd",3,0,0
1561275000,"adldd",3,0,0
1561275000,"addld",0,0,0
1561275000,"cwd",0,0,5
1561275000,"add",0,0,0
1561275000,"cfd",0,0,0
1561275000,"adld",0,0,0
1561275000,"bes",0,0,0
1561275000,"ald",0,0,0
1561275000,"clw",0,0,0
1561275000,"ax",0,0,0
1561275000,"addldd",0,0,0
1561275000,"bdlx",0,0,0
1561275000,"cww",0,0,0
1561275000,"pup",0,0,0
1561275000,"bxx",0,0,0
1561275000,"bey",0,0,0
1561275000,"bd",0,0,0
1561275000,"bscs",0,0,0
1561275000,"clwd",0,0,0
1561275000,"uri",0,0,0
1561275000,"noa",0,0,0
1561275000,"xanthe",0,0,0
1561275000,"alexei",0,0,0
1561276800,"blx",0,0,6
1561276800,"cldw",0,0,6
1561276800,"bxdlx",0,0,6
1561276800,"cdw",0,0,5
1561276800,"cnone",3,0,6
1561276800,"bs",0,0,4
1561276800,"ad",0,0,2
1561276800,"aldd",0,0,1
1561276800,"adldd",0,0,1
1561276800,"addld",0,0,0
1561276800,"cwd",0,0,6
1561276800,"add",0,0,0
1561276800,"cfd",0,0,0
1561276800,"adld",0,0,0
1561276800,"bes",0,0,0
1561276800,"ald",0,0,0
1561276800,"clw",0,0,0
1561276800,"ax",0,0,0
1561276800,"addldd",0,0,0
1561276800,"bdlx",0,0,0
1561276800,"cww",0,0,0
1561276800,"pup",0,0,0
1561276800,"bxx",0,0,0
1561276800,"bey",0,0,0
1561276800,"bd",0,0,0
1561276800,"bscs",0,0,0
1561276800,"clwd",0,0,0
1561276800,"uri",0,0,0
1561276800,"noa",0,0,0
1561276800,"xanthe",0,0,0
1561276800,"alexei",0,0,0
1561280400,"blx",0,0,8
1561280400,"cldw",3,0,8
1561280400,"bxdlx",3,0,8
1561280400,"cdw",0,0,7
1561280400,"cnone",3,0,8
1561280400,"bs",0,0,6
1561280400,"ad",0,0,4
1561280400,"aldd",3,0,3
1561280400,"adldd",0,0,3
1561280400,"addld",0,0,0
1561280400,"cwd",0,0,8
1561280400,"add",0,0,0
1561280400,"cfd",0,0,0
1561280400,"adld",0,0,0
1561280400,"bes",0,0,0
1561280400,"ald",0,0,0
1561280400,"clw",3,0,0
1561280400,"ax",0,0,0
1561280400,"addldd",3,0,0
1561280400,"bdlx",0,0,0
1561280400,"cww",0,0,0
1561280400,"pup",0,0,0
1561280400,"bxx",0,0,0
1561280400,"bey",0,0,0
1561280400,"bd",0,0,0
1561280400,"bscs",0,0,0
1561280400,"clwd",0,0,0
1561280400,"uri",0,0,0
1561280400,"noa",0,0,0
1561280400,"xanthe",0,0,0
1561280400,"alexei",0,0,0
1561282200,"blx",0,0,9
1561282200,"cldw",3,0,9
1561282200,"bxdlx",0,0,9
1561282200,"cdw",0,0,8
1561282200,"cnone",3,0,9
1561282200,"bs",0,0,7
1561282200,"ad",0,0,5
1561282200,"aldd",3,0,4
1561282200,"adldd",0,0,4
1561282200,"addld",3,0,0
1561282200,"cwd",3,0,9
1561282200,"add",0,0,0
1561282200,"cfd",0,0,0
1561282200,"adld",0,0,0
1561282200,"bes",0,0,0
1561282200,"ald",0,0,0
1561282200,"clw",0,0,1
1561282200,"ax",0,0,0
1561282200,"addldd",0,0,1
1561282200,"bdlx",0,0,0
1561282200,"cww",0,0,0
1561282200,"pup",0,0,0
1561282200,"bxx",0,0,0
1561282200,"bey",0,0,0
1561282200,"bd",0,0,0
1561282200,"bscs",0,0,0
1561282200,"clwd",0,0,0
1561282200,"uri",0,0,0
1561282200,"noa",0,0,0
1561282200,"xanthe",0,0,0
1561282200,"alexei",0,0,0
1561284000,"blx",0,0,10
1561284000,"cldw",3,0,10
1561284000,"bxdlx",0,0,10
1561284000,"cdw",0,0,9
1561284000,"cnone",3,0,10
1561284000,"bs",0,0,8
1561284000,"ad",0,0,6
1561284000,"aldd",0,0,5
1561284000,"adldd",0,0,5
1561284000,"addld",0,0,1
1561284000,"cwd",0,0,10
1561284000,"add",0,0,0
1561284000,"cfd",0,0,0
1561284000,"adld",0,0,0
1561284000,"bes",0,0,0
1561284000,"ald",0,0,0
1561284000,"clw",0,0,2
1561284000,"ax",0,0,0
1561284000,"addldd",0,0,2
1561284000,"bdlx",0,0,0
1561284000,"cww",0,0,0
1561284000,"pup",0,0,0
1561284000,"bxx",0,0,0
1561284000,"bey",0,0,0
1561284000,"bd",0,0,0
1561284000,"bscs",0,0,0
1561284000,"clwd",0,0,0
1561284000,"uri",0,0,0
1561284000,"noa",0,0,0
1561284000,"xanthe",0,0,0
1561284000,"alexei",0,0,0
1561294800,"blx",0,0,16
1561294800,"cldw",3,0,16
1561294800,"bxdlx",0,0,16
1561294800,"cdw",0,0,15
1561294800,"cnone",3,0,16
1561294800,"bs",0,0,14
1561294800,"ad",3,0,12
1561294800,"aldd",3,0,11
1561294800,"adldd",2,1,11
1561294800,"addld",2,1,7
1561294800,"cwd",3,0,16
1561294800,"add",1,0,0
1561294800,"cfd",2,0,0
1561294800,"adld",0,0,0
1561294800,"bes",2,0,0
1561294800,"ald",0,0,0
1561294800,"clw",3,0,8
1561294800,"ax",0,0,0
1561294800,"addldd",0,0,8
1561294800,"bdlx",0,0,0
1561294800,"cww",0,0,0
1561294800,"pup",0,0,0
1561294800,"bxx",0,0,0
1561294800,"bey",0,0,0
1561294800,"bd",0,0,0
1561294800,"bscs",0,0,0
1561294800,"clwd",0,0,0
1561294800,"uri",0,0,0
1561294800,"noa",0,0,0
1561294800,"xanthe",0,0,0
1561294800,"alexei",0,0,0
1561296600,"blx",3,0,17
1561296600,"cldw",3,0,17
1561296600,"bxdlx",0,0,17
1561296600,"cdw",2,1,16
1561296600,"cnone",3,0,17
1561296600,"bs",2,0,15
1561296600,"ad",3,0,13
1561296600,"aldd",3,0,12
1561296600,"adldd",0,0,1
1561296600,"addld",2,0,1
1561296600,"cwd",3,0,17
1561296600,"add",2,1,1
1561296600,"cfd",3,1,1
1561296600,"adld",3,0,0
1561296600,"bes",3,1,1
1561296600,"ald",3,0,0
1561296600,"clw",3,0,9
1561296600,"ax",0,0,0
1561296600,"addldd",2,1,9
1561296600,"bdlx",0,0,0
1561296600,"cww",0,0,0
1561296600,"pup",0,0,0
1561296600,"bxx",2,0,0
1561296600,"bey",3,0,0
1561296600,"bd",0,0,0
1561296600,"bscs",0,0,0
1561296600,"clwd",0,0,0
1561296600,"uri",0,0,0
1561296600,"noa",0,0,0
1561296600,"xanthe",0,0,0
1561296600,"alexei",0,0,0
1561298400,"blx",3,0,18
1561298400,"cldw",3,0,18
1561298400,"bxdlx",0,0,18
1561298400,"cdw",2,0,1
1561298400,"cnone",3,0,18
1561298400,"bs",2,0,16
1561298400,"ad",3,0,14
1561298400,"aldd",3,0,13
1561298400,"adldd",3,1,2
1561298400,"addld",2,0,2
1561298400,"cwd",2,1,18
1561298400,"add",2,0,1
1561298400,"cfd",3,0,1
1561298400,"adld",2,1,1
1561298400,"bes",2,1,1
1561298400,"ald",3,0,1
1561298400,"clw",3,0,10
1561298400,"ax",0,0,0
1561298400,"addldd",2,0,1
1561298400,"bdlx",0,0,0
1561298400,"cww",0,0,0
1561298400,"pup",0,0,0
1561298400,"bxx",2,0,1
1561298400,"bey",0,0,1
1561298400,"bd",0,0,0
1561298400,"bscs",0,0,0
1561298400,"clwd",0,0,0
1561298400,"uri",0,0,0
1561298400,"noa",0,0,0
1561298400,"xanthe",0,0,0
1561298400,"alexei",0,0,0
1561300200,"blx",0,0,19
1561300200,"cldw",3,0,19
1561300200,"bxdlx",0,0,19
1561300200,"cdw",0,0,2
1561300200,"cnone",1,1,19
1561300200,"bs",0,0,17
1561300200,"ad",0,0,15
1561300200,"aldd",3,0,14
1561300200,"adldd",0,0,1
1561300200,"addld",1,1,3
1561300200,"cwd",0,0,1
1561300200,"add",1,1,2
1561300200,"cfd",0,0,2
1561300200,"adld",0,0,1
1561300200,"bes",0,0,1
1561300200,"ald",0,0,2
1561300200,"clw",2,1,11
1561300200,"ax",1,0,0
1561300200,"addldd",2,0,2
1561300200,"bdlx",3,0,0
1561300200,"cww",0,0,0
1561300200,"pup",0,0,0
1561300200,"bxx",0,0,2
1561300200,"bey",0,0,2
1561300200,"bd",0,0,0
1561300200,"bscs",0,0,0
1561300200,"clwd",0,0,0
1561300200,"uri",0,0,0
1561300200,"noa",0,0,0
1561300200,"xanthe",0,0,0
1561300200,"alexei",0,0,0
1561302000,"blx",0,0,20
1561302000,"cldw",0,0,20
1561302000,"bxdlx",0,0,20
1561302000,"cdw",0,0,3
1561302000,"cnone",0,0,1
1561302000,"bs",0,0,18
1561302000,"ad",0,0,16
1561302000,"aldd",0,0,15
1561302000,"adldd",0,0,2
1561302000,"addld",0,0,1
1561302000,"cwd",0,0,2
1561302000,"add",0,0,1
1561302000,"cfd",0,0,3
1561302000,"adld",0,0,2
1561302000,"bes",0,0,2
1561302000,"ald",0,0,3
1561302000,"clw",0,0,1
1561302000,"ax",0,0,1
1561302000,"addldd",0,0,3
1561302000,"bdlx",0,0,1
1561302000,"cww",0,0,0
1561302000,"pup",0,0,0
1561302000,"bxx",0,0,3
1561302000,"bey",0,0,3
1561302000,"bd",0,0,0
1561302000,"bscs",0,0,0
1561302000,"clwd",0,0,0
1561302000,"uri",0,0,0
1561302000,"noa",0,0,0
1561302000,"xanthe",0,0,0
1561302000,"alexei",0,0,0
1561303800,"blx",0,0,21
1561303800,"cldw",0,0,21
1561303800,"bxdlx",0,0,21
1561303800,"cdw",0,0,4
1561303800,"cnone",0,0,2
1561303800,"bs",0,0,19
1561303800,"ad",0,0,17
1561303800,"aldd",0,0,16
1561303800,"adldd",0,0,3
1561303800,"addld",0,0,2
1561303800,"cwd",0,0,3
1561303800,"add",0,0,2
1561303800,"cfd",0,0,4
1561303800,"adld",0,0,3
1561303800,"bes",0,0,3
1561303800,"ald",0,0,4
1561303800,"clw",0,0,2
1561303800,"ax",0,0,2
1561303800,"addldd",0,0,4
1561303800,"bdlx",0,0,2
1561303800,"cww",0,0,0
1561303800,"pup",0,0,0
1561303800,"bxx",0,0,4
1561303800,"bey",0,0,4
1561303800,"bd",0,0,0
1561303800,"bscs",0,0,0
1561303800,"clwd",0,0,0
1561303800,"uri",0,0,0
1561303800,"noa",0,0,0
1561303800,"xanthe",0,0,0
1561303800,"alexei",0,0,0
1561305600,"blx",0,0,22
1561305600,"cldw",0,0,22
1561305600,"bxdlx",0,0,22
1561305600,"cdw",0,0,5
1561305600,"cnone",0,0,3
1561305600,"bs",0,0,20
1561305600,"ad",0,0,18
1561305600,"aldd",0,0,17
1561305600,"adldd",0,0,4
1561305600,"addld",0,0,3
1561305600,"cwd",0,0,4
1561305600,"add",0,0,3
1561305600,"cfd",0,0,5
1561305600,"adld",0,0,4
1561305600,"bes",0,0,4
1561305600,"ald",0,0,5
1561305600,"clw",0,0,3
1561305600,"ax",0,0,3
1561305600,"addldd",0,0,5
1561305600,"bdlx",0,0,3
1561305600,"cww",0,0,0
1561305600,"pup",0,0,0
1561305600,"bxx",0,0,5
1561305600,"bey",0,0,5
1561305600,"bd",0,0,0
1561305600,"bscs",0,0,0
1561305600,"clwd",0,0,0
1561305600,"uri",0,0,0
1561305600,"noa",0,0,0
1561305600,"xanthe",0,0,0
1561305600,"alexei",0,0,0
1561352400,"blx",0,0,48
1561352400,"cldw",0,0,48
1561352400,"bxdlx",0,0,48
1561352400,"cdw",0,0,31
1561352400,"cnone",0,0,29
1561352400,"bs",0,0,46
1561352400,"ad",1,1,44
1561352400,"aldd",0,0,43
1561352400,"adldd",1,1,30
1561352400,"addld",0,0,29
1561352400,"cwd",2,0,30
1561352400,"add",0,0,29
1561352400,"cfd",0,0,31
1561352400,"adld",1,1,30
1561352400,"bes",0,0,30
1561352400,"ald",0,0,31
1561352400,"clw",0,0,29
1561352400,"ax",0,0,29
1561352400,"addldd",0,0,31
1561352400,"bdlx",0,0,29
1561352400,"cww",2,0,0
1561352400,"pup",0,0,0
1561352400,"bxx",2,0,31
1561352400,"bey",0,0,31
1561352400,"bd",0,0,0
1561352400,"bscs",0,0,0
1561352400,"clwd",0,0,0
1561352400,"uri",0,0,0
1561352400,"noa",0,0,0
1561352400,"xanthe",0,0,0
1561352400,"alexei",0,0,0
1561354200,"blx",0,0,49
1561354200,"cldw",0,0,49
1561354200,"bxdlx",0,0,49
1561354200,"cdw",0,0,32
1561354200,"cnone",0,0,30
1561354200,"bs",0,0,47
1561354200,"ad",0,0,1
1561354200,"aldd",0,0,44
1561354200,"adldd",2,1,1
1561354200,"addld",0,0,30
1561354200,"cwd",2,0,31
1561354200,"add",0,0,30
1561354200,"cfd",0,0,32
1561354200,"adld",0,0,1
1561354200,"bes",0,0,31
1561354200,"ald",0,0,32
1561354200,"clw",0,0,30
1561354200,"ax",0,0,30
1561354200,"addldd",0,0,32
1561354200,"bdlx",0,0,30
1561354200,"cww",2,0,1
1561354200,"pup",0,0,0
1561354200,"bxx",2,0,32
1561354200,"bey",0,0,32
1561354200,"bd",0,0,0
1561354200,"bscs",0,0,0
1561354200,"clwd",0,0,0
1561354200,"uri",0,0,0
1561354200,"noa",0,0,0
1561354200,"xanthe",0,0,0
1561354200,"alexei",0,0,0
1561356000,"blx",0,0,50
1561356000,"cldw",0,0,50
1561356000,"bxdlx",0,0,50
1561356000,"cdw",0,0,33
1561356000,"cnone",0,0,31
1561356000,"bs",0,0,48
1561356000,"ad",0,0,2
1561356000,"aldd",0,0,45
1561356000,"adldd",0,0,1
1561356000,"addld",0,0,31
1561356000,"cwd",0,0,32
1561356000,"add",0,0,31
1561356000,"cfd",0,0,33
1561356000,"adld",0,0,2
1561356000,"bes",0,0,32
1561356000,"ald",0,0,33
1561356000,"clw",0,0,31
1561356000,"ax",0,0,31
1561356000,"addldd",0,0,33
1561356000,"bdlx",0,0,31
1561356000,"cww",0,0,2
1561356000,"pup",0,0,0
1561356000,"bxx",0,0,33
1561356000,"bey",0,0,33
1561356000,"bd",0,0,0
1561356000,"bscs",0,0,0
1561356000,"clwd",0,0,0
1561356000,"uri",0,0,0
1561356000,"noa",0,0,0
1561356000,"xanthe",0,0,0
1561356000,"alexei",0,0,0
1561359600,"blx",0,0,52
1561359600,"cldw",0,0,52
1561359600,"bxdlx",0,0,52
1561359600,"cdw",0,0,35
1561359600,"cnone",0,0,33
1561359600,"bs",0,0,50
1561359600,"ad",0,0,4
1561359600,"aldd",0,0,47
1561359600,"adldd",0,0,3
1561359600,"addld",0,0,33
1561359600,"cwd",2,0,34
1561359600,"add",2,1,33
1561359600,"cfd",0,0,35
1561359600,"adld",1,0,4
1561359600,"bes",0,0,34
1561359600,"ald",0,0,35
1561359600,"clw",0,0,33
1561359600,"ax",0,0,33
1561359600,"addldd",0,0,35
1561359600,"bdlx",0,0,33
1561359600,"cww",0,0,4
1561359600,"pup",2,0,0
1561359600,"bxx",0,0,35
1561359600,"bey",0,0,35
1561359600,"bd",0,0,0
1561359600,"bscs",0,0,0
1561359600,"clwd",0,0,0
1561359600,"uri",0,0,0
1561359600,"noa",0,0,0
1561359600,"xanthe",0,0,0
1561359600,"alexei",0,0,0
1561361400,"blx",0,0,53
1561361400,"cldw",0,0,53
1561361400,"bxdlx",0,0,53
1561361400,"cdw",0,0,36
1561361400,"cnone",0,0,34
1561361400,"bs",0,0,51
1561361400,"ad",1,0,5
1561361400,"aldd",0,0,48
1561361400,"adldd",0,0,4
1561361400,"addld",1,0,34
1561361400,"cwd",0,0,35
1561361400,"add",0,0,1
1561361400,"cfd",0,0,36
1561361400,"adld",1,0,5
1561361400,"bes",0,0,35
1561361400,"ald",0,0,36
1561361400,"clw",0,0,34
1561361400,"ax",2,1,34
1561361400,"addldd",0,0,36
1561361400,"bdlx",2,1,34
1561361400,"cww",0,0,5
1561361400,"pup",2,0,1
1561361400,"bxx",0,0,36
1561361400,"bey",0,0,36
1561361400,"bd",0,0,0
1561361400,"bscs",0,0,0
1561361400,"clwd",0,0,0
1561361400,"uri",0,0,0
1561361400,"noa",0,0,0
1561361400,"xanthe",0,0,0
1561361400,"alexei",0,0,0
1561363200,"blx",0,0,54
1561363200,"cldw",0,0,54
1561363200,"bxdlx",0,0,54
1561363200,"cdw",0,0,37
1561363200,"cnone",0,0,35
1561363200,"bs",0,0,52
1561363200,"ad",1,0,6
1561363200,"aldd",0,0,49
1561363200,"adldd",0,0,5
1561363200,"addld",1,0,35
1561363200,"cwd",2,0,36
1561363200,"add",0,0,2
1561363200,"cfd",0,0,37
1561363200,"adld",0,0,6
1561363200,"bes",0,0,36
1561363200,"ald",0,0,37
1561363200,"clw",0,0,35
1561363200,"ax",0,0,1
1561363200,"addldd",0,0,37
1561363200,"bdlx",0,0,1
1561363200,"cww",0,0,6
1561363200,"pup",0,0,2
1561363200,"bxx",0,0,37
1561363200,"bey",0,0,37
1561363200,"bd",0,0,0
1561363200,"bscs",0,0,0
1561363200,"clwd",0,0,0
1561363200,"uri",0,0,0
1561363200,"noa",0,0,0
1561363200,"xanthe",0,0,0
1561363200,"alexei",0,0,0
1561366800,"blx",3,0,56
1561366800,"cldw",0,0,56
1561366800,"bxdlx",0,0,56
1561366800,"cdw",0,0,39
1561366800,"cnone",0,0,37
1561366800,"bs",0,0,54
1561366800,"ad",3,1,8
1561366800,"aldd",3,0,51
1561366800,"adldd",0,0,7
1561366800,"addld",0,0,37
1561366800,"cwd",0,0,38
1561366800,"add",2,0,4
1561366800,"cfd",0,0,39
1561366800,"adld",0,0,8
1561366800,"bes",0,0,38
1561366800,"ald",0,0,39
1561366800,"clw",0,0,37
1561366800,"ax",3,1,3
1561366800,"addldd",0,0,39
1561366800,"bdlx",0,0,3
1561366800,"cww",0,0,8
1561366800,"pup",3,1,4
1561366800,"bxx",0,0,39
1561366800,"bey",0,0,39
1561366800,"bd",0,0,0
1561366800,"bscs",0,0,0
1561366800,"clwd",0,0,0
1561366800,"uri",0,0,0
1561366800,"noa",0,0,0
1561366800,"xanthe",0,0,0
1561366800,"alexei",0,0,0
1561368600,"blx",0,0,57
1561368600,"cldw",0,0,57
1561368600,"bxdlx",0,0,57
1561368600,"cdw",0,0,40
1561368600,"cnone",0,0,38
1561368600,"bs",0,0,55
1561368600,"ad",2,1,1
1561368600,"aldd",0,0,52
1561368600,"adldd",2,0,8
1561368600,"addld",0,0,38
1561368600,"cwd",0,0,39
1561368600,"add",3,1,5
1561368600,"cfd",0,0,40
1561368600,"adld",2,1,9
1561368600,"bes",0,0,39
1561368600,"ald",0,0,40
1561368600,"clw",0,0,38
1561368600,"ax",2,1,1
1561368600,"addldd",2,0,40
1561368600,"bdlx",0,0,4
1561368600,"cww",0,0,9
1561368600,"pup",2,1,1
1561368600,"bxx",2,0,40
1561368600,"bey",0,0,40
1561368600,"bd",0,0,0
1561368600,"bscs",0,0,0
1561368600,"clwd",0,0,0
1561368600,"uri",0,0,0
1561368600,"noa",0,0,0
1561368600,"xanthe",0,0,0
1561368600,"alexei",0,0,0
1561370400,"blx",0,0,58
1561370400,"cldw",0,0,58
1561370400,"bxdlx",0,0,58
1561370400,"cdw",0,0,41
1561370400,"cnone",0,0,39
1561370400,"bs",2,0,56
1561370400,"ad",0,0,1
1561370400,"aldd",2,1,53
1561370400,"adldd",0,0,9
1561370400,"addld",0,0,39
1561370400,"cwd",0,0,40
1561370400,"add",2,1,1
1561370400,"cfd",0,0,41
1561370400,"adld",2,0,1
1561370400,"bes",0,0,40
1561370400,"ald",0,0,41
1561370400,"clw",0,0,39
1561370400,"ax",0,0,1
1561370400,"addldd",0,0,41
1561370400,"bdlx",0,0,5
1561370400,"cww",0,0,10
1561370400,"pup",0,0,1
1561370400,"bxx",2,0,41
1561370400,"bey",0,0,41
1561370400,"bd",0,0,0
1561370400,"bscs",0,0,0
1561370400,"clwd",0,0,0
1561370400,"uri",0,0,0
1561370400,"noa",0,0,0
1561370400,"xanthe",0,0,0
1561370400,"alexei",0,0,0
1561381200,"blx",2,1,64
1561381200,"cldw",0,0,64
1561381200,"bxdlx",2,1,64
1561381200,"cdw",2,0,47
1561381200,"cnone",2,1,45
1561381200,"bs",1,1,62
1561381200,"ad",2,0,7
1561381200,"aldd",2,0,6
1561381200,"adldd",2,0,15
1561381200,"addld",2,1,45
1561381200,"cwd",2,0,46
1561381200,"add",0,0,6
1561381200,"cfd",2,1,47
1561381200,"adld",2,0,7
1561381200,"bes",2,0,46
1561381200,"ald",2,1,47
1561381200,"clw",1,1,45
1561381200,"ax",2,0,7
1561381200,"addldd",2,0,47
1561381200,"bdlx",2,0,11
1561381200,"cww",2,0,16
1561381200,"pup",2,0,7
1561381200,"bxx",0,0,47
1561381200,"bey",0,0,47
1561381200,"bd",0,0,0
1561381200,"bscs",0,0,0
1561381200,"clwd",0,0,0
1561381200,"uri",0,0,0
1561381200,"noa",0,0,0
1561381200,"xanthe",0,0,0
1561381200,"alexei",0,0,0
1561383000,"blx",2,0,1
1561383000,"cldw",0,0,65
1561383000,"bxdlx",2,0,1
1561383000,"cdw",2,0,48
1561383000,"cnone",2,0,1
1561383000,"bs",0,0,1
1561383000,"ad",2,0,8
1561383000,"aldd",2,0,7
1561383000,"adldd",2,0,16
1561383000,"addld",2,0,1
1561383000,"cwd",2,0,47
1561383000,"add",2,0,7
1561383000,"cfd",2,0,1
1561383000,"adld",1,1,8
1561383000,"bes",2,0,47
1561383000,"ald",2,0,1
1561383000,"clw",1,0,1
1561383000,"ax",2,0,8
1561383000,"addldd",2,0,48
1561383000,"bdlx",1,1,12
1561383000,"cww",2,0,17
1561383000,"pup",2,0,8
1561383000,"bxx",2,0,48
1561383000,"bey",2,1,48
1561383000,"bd",0,0,0
1561383000,"bscs",0,0,0
1561383000,"clwd",0,0,0
1561383000,"uri",0,0,0
1561383000,"noa",0,0,0
1561383000,"xanthe",0,0,0
1561383000,"alexei",0,0,0
1561384800,"blx",2,0,2
1561384800,"cldw",0,0,66
1561384800,"bxdlx",2,0,2
1561384800,"cdw",2,0,49
1561384800,"cnone",2,0,2
1561384800,"bs",2,1,2
1561384800,"ad",2,0,9
1561384800,"aldd",2,0,8
1561384800,"adldd",0,0,17
1561384800,"addld",2,0,2
1561384800,"cwd",2,0,48
1561384800,"add",1,1,8
1561384800,"cfd",2,0,2
1561384800,"adld",0,0,1
1561384800,"bes",2,0,48
1561384800,"ald",2,0,2
1561384800,"clw",1,0,2
1561384800,"ax",2,0,9
1561384800,"addldd",2,0,49
1561384800,"bdlx",1,0,1
1561384800,"cww",2,0,18
1561384800,"pup",2,0,9
1561384800,"bxx",2,0,49
1561384800,"bey",0,0,1
1561384800,"bd",0,0,0
1561384800,"bscs",0,0,0
1561384800,"clwd",0,0,0
1561384800,"uri",0,0,0
1561384800,"noa",0,0,0
1561384800,"xanthe",0,0,0
1561384800,"alexei",0,0,0
1561386600,"blx",0,0,3
1561386600,"cldw",0,0,67
1561386600,"bxdlx",0,0,3
1561386600,"cdw",0,0,50
1561386600,"cnone",0,0,3
1561386600,"bs",0,0,1
1561386600,"ad",0,0,10
1561386600,"aldd",0,0,9
1561386600,"adldd",0,0,18
1561386600,"addld",0,0,3
1561386600,"cwd",0,0,49
1561386600,"add",0,0,1
1561386600,"cfd",0,0,3
1561386600,"adld",0,0,2
1561386600,"bes",0,0,49
1561386600,"ald",0,0,3
1561386600,"clw",0,0,3
1561386600,"ax",0,0,10
1561386600,"addldd",0,0,50
1561386600,"bdlx",0,0,2
1561386600,"cww",0,0,19
1561386600,"pup",0,0,10
1561386600,"bxx",0,0,50
1561386600,"bey",0,0,2
1561386600,"bd",0,0,0
1561386600,"bscs",0,0,0
1561386600,"clwd",0,0,0
1561386600,"uri",0,0,0
1561386600,"noa",0,0,0
