Date,Roost,Group,Age,Sex,Band,ID
1/2/1983,RBO,10,A,F,1000,F1000
1/3/1983,R3A,4,J,F,1002,F1002
1/3/1983,R3A,4,A,F,1003,F1003
11/18/1981,R3B,5,J,F,1004,F1004
1/3/1983,R3A,4,A,F,1005,F1005
1/3/1983,R3A,4,A,F,1006,F1006
10/27/1981,R3C,6,J,F,1007,F1007
5/25/1980,R18,2,A,F,512,F512
5/28/1980,R18,2,A,F,512,F512
5/30/1980,RCA,11,A,F,512,F512
6/5/1980,RCA,11,A,F,512,F512
6/6/1980,RPO,13,A,F,512,F512
7/11/1980,RCA,11,A,F,512,F512
7/18/1980,RCA,11,A,F,512,F512
7/25/1980,RCA,11,A,F,512,F512
7/27/1980,RCA,11,A,F,512,F512
8/1/1980,RCA,11,A,F,512,F512
8/19/1980,RCA,11,A,F,512,F512
8/19/1980,RCA,11,A,F,512,F512
8/22/1980,RCA,11,A,F,512,F512
8/24/1980,RCA,11,A,F,512,F512
8/25/1980,RCA,11,A,F,512,F512
8/26/1980,RCA,11,A,F,512,F512
8/27/1980,RCA,11,A,F,512,F512
8/28/1980,RCA,11,A,F,512,F512
8/30/1980,RCA,11,A,F,512,F512
8/31/1980,RCA,11,A,F,512,F512
9/1/1980,RCA,11,A,F,512,F512
9/3/1980,RCA,11,A,F,512,F512
9/4/1980,RCA,11,A,F,512,F512
9/6/1980,RCA,11,A,F,512,F512
9/11/1980,RCA,11,A,F,512,F512
9/17/1980,RCA,11,A,F,512,F512
9/27/1980,RCA,11,A,F,512,F512
10/5/1980,RCA,11,A,F,512,F512
10/6/1980,RCA,11,A,F,512,F512
10/10/1980,RCA,11,A,F,512,F512
10/14/1980,RCA,11,A,F,512,F512
10/18/1980,RCA,11,A,F,512,F512
10/19/1980,RCA,11,A,F,512,F512
10/21/1980,RCA,11,A,F,512,F512
10/23/1980,RCA,11,A,F,512,F512
10/25/1980,RCA,11,A,F,512,F512
10/28/1980,RCA,11,A,F,512,F512
10/29/1980,RCA,11,A,F,512,F512
10/30/1980,RCA,11,A,F,512,F512
11/12/1980,RCA,11,A,F,512,F512
11/16/1980,RCA,11,A,F,512,F512
11/18/1980,RCA,11,A,F,512,F512
11/8/1981,R48,9,A,F,512,F512
5/12/1980,R18,2,A,F,514,F514
5/14/1980,R18,2,A,F,514,F514
5/19/1980,R18,2,A,F,514,F514
5/20/1980,R18,2,A,F,514,F514
5/24/1980,R18,2,A,F,514,F514
5/25/1980,R18,2,A,F,514,F514
5/26/1980,R18,2,A,F,514,F514
5/28/1980,R18,2,A,F,514,F514
5/30/1980,R48,9,A,F,514,F514
5/31/1980,RPO,13,A,F,514,F514
6/1/1980,R48,9,A,F,514,F514
6/2/1980,R10,1,A,F,514,F514
6/5/1980,R3A,4,A,F,514,F514
7/5/1980,R3A,4,A,F,514,F514
7/6/1980,R10,1,A,F,514,F514
7/10/1980,R10,1,A,F,514,F514
7/11/1980,R10,1,A,F,514,F514
7/18/1980,RCA,11,A,F,514,F514
7/25/1980,RCA,11,A,F,514,F514
7/27/1980,RCA,11,A,F,514,F514
8/1/1980,RCA,11,A,F,514,F514
8/5/1980,R48,9,A,F,514,F514
8/19/1980,RCA,11,A,F,514,F514
8/20/1980,RCA,11,A,F,514,F514
8/22/1980,RCA,11,A,F,514,F514
8/24/1980,RCA,11,A,F,514,F514
8/25/1980,RCA,11,A,F,514,F514
8/26/1980,RCA,11,A,F,514,F514
8/27/1980,RCA,11,A,F,514,F514
8/28/1980,RCA,11,A,F,514,F514
8/30/1980,RCA,11,A,F,514,F514
8/31/1980,RCA,11,A,F,514,F514
9/1/1980,RCA,11,A,F,514,F514
9/3/1980,RCA,11,A,F,514,F514
9/4/1980,RCA,11,A,F,514,F514
9/6/1980,RCA,11,A,F,514,F514
9/11/1980,RCA,11,A,F,514,F514
9/13/1980,RCA,11,A,F,514,F514
9/17/1980,RCA,11,A,F,514,F514
9/25/1980,RCA,11,A,F,514,F514
10/5/1980,RCA,11,A,F,514,F514
10/6/1980,RCA,11,A,F,514,F514
10/8/1980,R48,9,A,F,514,F514
10/10/1980,RCA,11,A,F,514,F514
10/14/1980,RCA,11,A,F,514,F514
10/19/1980,R48,9,A,F,514,F514
10/21/1980,RCA,11,A,F,514,F514
10/23/1980,R48,9,A,F,514,F514
10/24/1980,R48,9,A,F,514,F514
10/28/1980,R48,9,A,F,514,F514
11/4/1980,R48,9,A,F,514,F514
11/12/1980,RCA,11,A,F,514,F514
11/16/1980,RCA,11,A,F,514,F514
11/17/1980,RCA,11,A,F,514,F514
11/18/1980,RCA,11,A,F,514,F514
5/20/1981,RCA,11,A,F,514,F514
5/24/1981,RCA,11,A,F,514,F514
5/27/1981,RCA,11,A,F,514,F514
6/1/1981,RCA,11,A,F,514,F514
6/3/1981,RCA,11,A,F,514,F514
6/7/1981,RCA,11,A,F,514,F514
6/8/1981,RCA,11,A,F,514,F514
6/14/1981,RCA,11,A,F,514,F514
6/16/1981,RCA,11,A,F,514,F514
6/23/1981,R48,9,A,F,514,F514
6/28/1981,RCA,11,A,F,514,F514
7/7/1981,RCA,11,A,F,514,F514
7/9/1981,RCA,11,A,F,514,F514
7/14/1981,RCA,11,A,F,514,F514
7/20/1981,RCA,11,A,F,514,F514
7/22/1981,R48,9,A,F,514,F514
7/28/1981,R48,9,A,F,514,F514
7/30/1981,RCA,11,A,F,514,F514
8/4/1981,RCA,11,A,F,514,F514
8/5/1981,RCA,11,A,F,514,F514
8/8/1981,R48,9,A,F,514,F514
8/9/1981,R48,9,A,F,514,F514
8/11/1981,R48,9,A,F,514,F514
8/12/1981,R48,9,A,F,514,F514
8/14/1981,R48,9,A,F,514,F514
8/20/1981,R48,9,A,F,514,F514
8/20/1981,R48,9,A,F,514,F514
8/20/1981,R48,9,A,F,514,F514
8/24/1981,R48,9,A,F,514,F514
8/27/1981,R48,9,A,F,514,F514
8/28/1981,R48,9,A,F,514,F514
8/31/1981,R48,9,A,F,514,F514
9/2/1981,R48,9,A,F,514,F514
9/4/1981,R48,9,A,F,514,F514
9/5/1981,R48,9,A,F,514,F514
9/6/1981,R48,9,A,F,514,F514
9/10/1981,R48,9,A,F,514,F514
9/12/1981,R48,9,A,F,514,F514
9/13/1981,R48,9,A,F,514,F514
9/15/1981,R48,9,A,F,514,F514
9/19/1981,R48,9,A,F,514,F514
9/20/1981,R48,9,A,F,514,F514
9/20/1981,R48,9,A,F,514,F514
9/27/1981,R48,9,A,F,514,F514
10/2/1981,R48,9,A,F,514,F514
10/7/1981,R48,9,A,F,514,F514
10/9/1981,R48,9,A,F,514,F514
10/22/1981,R48,9,A,F,514,F514
10/25/1981,R48,9,A,F,514,F514
10/31/1981,R48,9,A,F,514,F514
11/6/1981,R48,9,A,F,514,F514
11/8/1981,R48,9,A,F,514,F514
11/11/1981,R48,9,A,F,514,F514
11/18/1981,R48,9,A,F,514,F514
11/29/1981,R48,9,A,F,514,F514
12/5/1981,R48,9,A,F,514,F514
12/16/1981,R48,9,A,F,514,F514
12/22/1981,R48,9,A,F,514,F514
12/29/1981,R48,9,A,F,514,F514
1/11/1982,R48,9,A,F,514,F514
1/12/1982,R48,9,A,F,514,F514
1/15/1982,R48,9,A,F,514,F514
1/17/1982,R48,9,A,F,514,F514
1/18/1982,R48,9,A,F,514,F514
1/23/1982,R48,9,A,F,514,F514
1/25/1982,R48,9,A,F,514,F514
5/25/1980,R18,2,A,F,516,F516
5/26/1980,R18,2,A,F,516,F516
5/30/1980,R48,9,A,F,516,F516
6/1/1980,RPO,13,A,F,516,F516
6/5/1980,RPO,13,A,F,516,F516
6/6/1980,RPO,13,A,F,516,F516
6/7/1980,RPO,13,A,F,516,F516
7/6/1980,R10,1,A,F,516,F516
7/8/1980,R10,1,A,F,516,F516
7/10/1980,R10,1,A,F,516,F516
7/11/1980,R10,1,A,F,516,F516
7/18/1980,RCA,11,A,F,516,F516
7/19/1980,R48,9,A,F,516,F516
7/25/1980,RCA,11,A,F,516,F516
7/27/1980,RCA,11,A,F,516,F516
8/1/1980,RCA,11,A,F,516,F516
8/19/1980,RCA,11,A,F,516,F516
8/20/1980,RCA,11,A,F,516,F516
8/22/1980,RCA,11,A,F,516,F516
8/24/1980,RCA,11,A,F,516,F516
8/25/1980,RCA,11,A,F,516,F516
8/26/1980,RCA,11,A,F,516,F516
8/27/1980,RCA,11,A,F,516,F516
8/28/1980,RCA,11,A,F,516,F516
8/30/1980,RCA,11,A,F,516,F516
8/31/1980,RCA,11,A,F,516,F516
9/1/1980,RCA,11,A,F,516,F516
9/3/1980,RCA,11,A,F,516,F516
9/4/1980,RCA,11,A,F,516,F516
9/6/1980,RCA,11,A,F,516,F516
9/11/1980,RCA,11,A,F,516,F516
9/13/1980,RCA,11,A,F,516,F516
9/17/1980,RCA,11,A,F,516,F516
10/5/1980,RCA,11,A,F,516,F516
10/6/1980,RCA,11,A,F,516,F516
10/10/1980,RCA,11,A,F,516,F516
10/14/1980,RCA,11,A,F,516,F516
10/21/1980,R48,9,A,F,516,F516
10/23/1980,R48,9,A,F,516,F516
10/24/1980,R48,9,A,F,516,F516
10/28/1980,R48,9,A,F,516,F516
11/4/1980,R48,9,A,F,516,F516
11/16/1980,RCA,11,A,F,516,F516
11/18/1980,RCA,11,A,F,516,F516
5/17/1981,R48,9,A,F,516,F516
5/20/1981,R48,9,A,F,516,F516
5/21/1981,R48,9,A,F,516,F516
5/27/1981,R48,9,A,F,516,F516
6/1/1981,R48,9,A,F,516,F516
6/3/1981,R48,9,A,F,516,F516
6/4/1981,R48,9,A,F,516,F516
6/7/1981,R48,9,A,F,516,F516
6/13/1981,R10,1,A,F,516,F516
6/14/1981,R10,1,A,F,516,F516
6/15/1981,R48,9,A,F,516,F516
6/23/1981,R48,9,A,F,516,F516
6/28/1981,R48,9,A,F,516,F516
7/1/1981,R48,9,A,F,516,F516
7/6/1981,R48,9,A,F,516,F516
7/11/1981,RCA,11,A,F,516,F516
7/14/1981,RCA,11,A,F,516,F516
7/18/1981,RCA,11,A,F,516,F516
7/22/1981,R48,9,A,F,516,F516
7/22/1981,RCA,11,A,F,516,F516
7/27/1981,R48,9,A,F,516,F516
7/28/1981,R48,9,A,F,516,F516
7/29/1981,R48,9,A,F,516,F516
8/5/1981,RCA,11,A,F,516,F516
8/8/1981,R48,9,A,F,516,F516
8/12/1981,R48,9,A,F,516,F516
8/14/1981,R48,9,A,F,516,F516
8/20/1981,R48,9,A,F,516,F516
8/20/1981,R48,9,A,F,516,F516
8/23/1981,R48,9,A,F,516,F516
8/24/1981,R48,9,A,F,516,F516
8/27/1981,RCA,11,A,F,516,F516
8/28/1981,R48,9,A,F,516,F516
8/31/1981,R48,9,A,F,516,F516
9/1/1981,R48,9,A,F,516,F516
9/2/1981,R48,9,A,F,516,F516
9/4/1981,R48,9,A,F,516,F516
9/6/1981,R48,9,A,F,516,F516
9/10/1981,R48,9,A,F,516,F516
9/12/1981,R48,9,A,F,516,F516
9/13/1981,R48,9,A,F,516,F516
9/15/1981,R48,9,A,F,516,F516
9/19/1981,R48,9,A,F,516,F516
9/20/1981,R48,9,A,F,516,F516
9/27/1981,R48,9,A,F,516,F516
10/2/1981,R48,9,A,F,516,F516
10/7/1981,R48,9,A,F,516,F516
10/9/1981,R48,9,A,F,516,F516
10/22/1981,R48,9,A,F,516,F516
10/25/1981,R48,9,A,F,516,F516
10/31/1981,R48,9,A,F,516,F516
11/6/1981,R48,9,A,F,516,F516
11/8/1981,R48,9,A,F,516,F516
11/11/1981,R48,9,A,F,516,F516
11/18/1981,R48,9,A,F,516,F516
11/29/1981,R48,9,A,F,516,F516
12/5/1981,R48,9,A,F,516,F516
12/16/1981,R48,9,A,F,516,F516
12/22/1981,R48,9,A,F,516,F516
12/29/1981,R48,9,A,F,516,F516
1/12/1982,R48,9,A,F,516,F516
1/15/1982,R48,9,A,F,516,F516
1/18/1982,R48,9,A,F,516,F516
1/23/1982,R48,9,A,F,516,F516
1/25/1982,R48,9,A,F,516,F516
5/25/1980,R18,2,A,F,517,F517
5/26/1980,R18,2,A,F,517,F517
5/29/1980,R3A,4,A,F,517,F517
5/31/1980,R48,9,A,F,517,F517
6/2/1980,R10,1,A,F,517,F517
6/5/1980,R10,1,A,F,517,F517
6/7/1980,R3A,4,A,F,517,F517
7/6/1980,R10,1,A,F,517,F517
7/10/1980,R18,2,A,F,517,F517
8/1/1980,RCA,11,A,F,517,F517
8/19/1980,RCA,11,A,F,517,F517
8/27/1980,RCA,11,A,F,517,F517
8/30/1980,RCA,11,A,F,517,F517
9/1/1980,RCA,11,A,F,517,F517
9/1/1980,RCA,11,A,F,517,F517
9/3/1980,RCA,11,A,F,517,F517
9/4/1980,RCA,11,A,F,517,F517
9/6/1980,RCA,11,A,F,517,F517
9/11/1980,RCA,11,A,F,517,F517
9/17/1980,RCA,11,A,F,517,F517
9/27/1980,RCA,11,A,F,517,F517
10/5/1980,RCA,11,A,F,517,F517
10/6/1980,RCA,11,A,F,517,F517
10/10/1980,RCA,11,A,F,517,F517
10/14/1980,RCA,11,A,F,517,F517
10/18/1980,RCA,11,A,F,517,F517
10/23/1980,RCA,11,A,F,517,F517
11/4/1980,RCA,11,A,F,517,F517
11/9/1980,RCA,11,A,F,517,F517
11/12/1980,RCA,11,A,F,517,F517
11/16/1980,RCA,11,A,F,517,F517
11/17/1980,RCA,11,A,F,517,F517
11/18/1980,RCA,11,A,F,517,F517
5/17/1981,R48,9,A,F,517,F517
5/20/1981,R48,9,A,F,517,F517
5/21/1981,R48,9,A,F,517,F517
5/27/1981,R48,9,A,F,517,F517
6/1/1981,R48,9,A,F,517,F517
6/3/1981,R48,9,A,F,517,F517
6/7/1981,R48,9,A,F,517,F517
6/23/1981,R48,9,A,F,517,F517
6/28/1981,R48,9,A,F,517,F517
7/1/1981,R48,9,A,F,517,F517
7/7/1981,R48,9,A,F,517,F517
7/9/1981,R48,9,A,F,517,F517
7/22/1981,RCA,11,A,F,517,F517
7/23/1981,RCA,11,A,F,517,F517
7/27/1981,R48,9,A,F,517,F517
7/29/1981,RCA,11,A,F,517,F517
7/30/1981,RCA,11,A,F,517,F517
8/4/1981,RCA,11,A,F,517,F517
8/5/1981,RCA,11,A,F,517,F517
8/12/1981,RCA,11,A,F,517,F517
8/13/1981,RCA,11,A,F,517,F517
8/14/1981,RCA,11,A,F,517,F517
8/18/1981,RCA,11,A,F,517,F517
8/27/1981,R48,9,A,F,517,F517
8/28/1981,R48,9,A,F,517,F517
8/31/1981,R48,9,A,F,517,F517
9/1/1981,RCA,11,A,F,517,F517
9/4/1981,R48,9,A,F,517,F517
9/5/1981,R48,9,A,F,517,F517
9/10/1981,R48,9,A,F,517,F517
9/12/1981,R48,9,A,F,517,F517
9/13/1981,R48,9,A,F,517,F517
9/15/1981,R48,9,A,F,517,F517
9/19/1981,RCA,11,A,F,517,F517
9/20/1981,R48,9,A,F,517,F517
9/24/1981,RCA,11,A,F,517,F517
10/2/1981,R48,9,A,F,517,F517
10/9/1981,R48,9,A,F,517,F517
10/22/1981,R48,9,A,F,517,F517
10/25/1981,R48,9,A,F,517,F517
10/31/1981,RCA,11,A,F,517,F517
11/8/1981,R48,9,A,F,517,F517
11/11/1981,R48,9,A,F,517,F517
11/18/1981,R48,9,A,F,517,F517
11/29/1981,R48,9,A,F,517,F517
12/5/1981,R48,9,A,F,517,F517
12/16/1981,R48,9,A,F,517,F517
12/22/1981,R48,9,A,F,517,F517
12/29/1981,R48,9,A,F,517,F517
1/12/1982,R48,9,A,F,517,F517
1/15/1982,R48,9,A,F,517,F517
1/17/1982,R48,9,A,F,517,F517
1/18/1982,R48,9,A,F,517,F517
1/25/1982,R48,9,A,F,517,F517
5/25/1980,R18,2,A,F,518,F518
5/30/1980,R48,9,A,F,518,F518
5/31/1980,R48,9,A,F,518,F518
6/1/1980,RPO,13,A,F,518,F518
6/2/1980,RPO,13,A,F,518,F518
6/5/1980,RPO,13,A,F,518,F518
6/6/1980,RPO,13,A,F,518,F518
7/16/1980,R48,9,A,F,518,F518
7/18/1980,R48,9,A,F,518,F518
7/18/1980,RCA,11,A,F,518,F518
7/25/1980,RCA,11,A,F,518,F518
7/27/1980,RCA,11,A,F,518,F518
8/1/1980,RCA,11,A,F,518,F518
8/19/1980,RCA,11,A,F,518,F518
8/24/1980,RCA,11,A,F,518,F518
8/26/1980,RCA,11,A,F,518,F518
8/26/1980,RCA,11,A,F,518,F518
8/27/1980,RCA,11,A,F,518,F518
8/27/1980,RCA,11,A,F,518,F518
8/31/1980,RCA,11,A,F,518,F518
9/3/1980,RCA,11,A,F,518,F518
9/4/1980,RCA,11,A,F,518,F518
9/6/1980,RCA,11,A,F,518,F518
9/11/1980,RCA,11,A,F,518,F518
10/5/1980,RCA,11,A,F,518,F518
10/8/1980,RCA,11,A,F,518,F518
10/14/1980,RCA,11,A,F,518,F518
10/18/1980,RCA,11,A,F,518,F518
10/19/1980,RCA,11,A,F,518,F518
10/25/1980,R48,9,A,F,518,F518
10/28/1980,RCA,11,A,F,518,F518
10/29/1980,RCA,11,A,F,518,F518
11/16/1980,RCA,11,A,F,518,F518
11/18/1980,RCA,11,A,F,518,F518
5/17/1981,R48,9,A,F,518,F518
5/20/1981,R48,9,A,F,518,F518
6/1/1981,R48,9,A,F,518,F518
6/7/1981,R48,9,A,F,518,F518
6/14/1981,R10,1,A,F,518,F518
6/23/1981,R48,9,A,F,518,F518
6/28/1981,R48,9,A,F,518,F518
7/6/1981,R48,9,A,F,518,F518
7/23/1981,R48,9,A,F,518,F518
7/27/1981,R48,9,A,F,518,F518
7/29/1981,R48,9,A,F,518,F518
8/5/1981,R48,9,A,F,518,F518
8/20/1981,R48,9,A,F,518,F518
8/20/1981,R48,9,A,F,518,F518
8/24/1981,R48,9,A,F,518,F518
8/28/1981,R48,9,A,F,518,F518
9/1/1981,R48,9,A,F,518,F518
9/2/1981,R48,9,A,F,518,F518
9/4/1981,R48,9,A,F,518,F518
9/5/1981,R48,9,A,F,518,F518
9/6/1981,R48,9,A,F,518,F518
9/12/1981,R48,9,A,F,518,F518
9/13/1981,R48,9,A,F,518,F518
9/15/1981,R48,9,A,F,518,F518
9/20/1981,R48,9,A,F,518,F518
9/27/1981,R48,9,A,F,518,F518
10/2/1981,R48,9,A,F,518,F518
10/9/1981,R48,9,A,F,518,F518
10/22/1981,R48,9,A,F,518,F518
10/31/1981,R48,9,A,F,518,F518
11/8/1981,R48,9,A,F,518,F518
11/11/1981,R48,9,A,F,518,F518
12/16/1981,R3B,5,A,F,518,F518
12/22/1981,R48,9,A,F,518,F518
12/22/1981,R48,9,A,F,518,F518
12/29/1981,R48,9,A,F,518,F518
1/12/1982,R48,9,A,F,518,F518
1/15/1982,R48,9,A,F,518,F518
1/17/1982,R48,9,A,F,518,F518
1/18/1982,R48,9,A,F,518,F518
5/12/1980,R18,2,A,F,519,F519
5/14/1980,R18,2,A,F,519,F519
5/19/1980,R18,2,A,F,519,F519
5/25/1980,R18,2,A,F,519,F519
5/30/1980,R10,1,A,F,519,F519
5/31/1980,R48,9,A,F,519,F519
6/2/1980,R10,1,A,F,519,F519
6/5/1980,R10,1,A,F,519,F519
7/8/1980,R10,1,A,F,519,F519
7/11/1980,RCA,11,A,F,519,F519
7/18/1980,RCA,11,A,F,519,F519
8/1/1980,RCA,11,A,F,519,F519
8/19/1980,RCA,11,A,F,519,F519
8/20/1980,RCA,11,A,F,519,F519
8/22/1980,RCA,11,A,F,519,F519
8/25/1980,RCA,11,A,F,519,F519
8/27/1980,RCA,11,A,F,519,F519
8/31/1980,RCA,11,A,F,519,F519
9/1/1980,RCA,11,A,F,519,F519
9/4/1980,RCA,11,A,F,519,F519
9/6/1980,RCA,11,A,F,519,F519
9/11/1980,RCA,11,A,F,519,F519
10/6/1980,RCA,11,A,F,519,F519
10/8/1980,RCA,11,A,F,519,F519
10/10/1980,RCA,11,A,F,519,F519
10/14/1980,RCA,11,A,F,519,F519
10/18/1980,RCA,11,A,F,519,F519
10/19/1980,RCA,11,A,F,519,F519
10/21/1980,RCA,11,A,F,519,F519
10/23/1980,R48,9,A,F,519,F519
10/25/1980,RCA,11,A,F,519,F519
10/27/1980,RCA,11,A,F,519,F519
10/28/1980,RCA,11,A,F,519,F519
10/29/1980,RCA,11,A,F,519,F519
10/30/1980,RCA,11,A,F,519,F519
11/4/1980,RCA,11,A,F,519,F519
11/12/1980,RCA,11,A,F,519,F519
11/16/1980,RCA,11,A,F,519,F519
11/17/1980,RCA,11,A,F,519,F519
11/18/1980,RCA,11,A,F,519,F519
5/17/1981,RCA,11,A,F,519,F519
5/20/1981,RCA,11,A,F,519,F519
5/27/1981,RCA,11,A,F,519,F519
6/1/1981,RCA,11,A,F,519,F519
6/3/1981,RCA,11,A,F,519,F519
6/7/1981,RCA,11,A,F,519,F519
6/16/1981,RCA,11,A,F,519,F519
6/28/1981,RCA,11,A,F,519,F519
7/7/1981,RCA,11,A,F,519,F519
7/9/1981,RCA,11,A,F,519,F519
7/10/1981,RCA,11,A,F,519,F519
7/11/1981,RCA,11,A,F,519,F519
7/13/1981,RCA,11,A,F,519,F519
7/14/1981,RCA,11,A,F,519,F519
7/15/1981,RCA,11,A,F,519,F519
7/18/1981,RCA,11,A,F,519,F519
7/20/1981,RCA,11,A,F,519,F519
7/22/1981,RCA,11,A,F,519,F519
7/24/1981,RCA,11,A,F,519,F519
7/29/1981,RCA,11,A,F,519,F519
7/30/1981,RCA,11,A,F,519,F519
8/4/1981,RCA,11,A,F,519,F519
8/5/1981,RCA,11,A,F,519,F519
8/8/1981,R48,9,A,F,519,F519
8/9/1981,R48,9,A,F,519,F519
8/11/1981,R48,9,A,F,519,F519
8/14/1981,R48,9,A,F,519,F519
8/20/1981,R48,9,A,F,519,F519
8/20/1981,R48,9,A,F,519,F519
8/24/1981,RCA,11,A,F,519,F519
8/27/1981,RCA,11,A,F,519,F519
8/28/1981,R48,9,A,F,519,F519
8/31/1981,R48,9,A,F,519,F519
9/1/1981,RCA,11,A,F,519,F519
9/5/1981,R48,9,A,F,519,F519
9/10/1981,RCA,11,A,F,519,F519
9/13/1981,RCA,11,A,F,519,F519
9/15/1981,R48,9,A,F,519,F519
9/19/1981,R48,9,A,F,519,F519
9/20/1981,R48,9,A,F,519,F519
9/28/1981,RCA,11,A,F,519,F519
10/2/1981,RCA,11,A,F,519,F519
10/7/1981,R48,9,A,F,519,F519
10/9/1981,R48,9,A,F,519,F519
10/19/1981,RCA,11,A,F,519,F519
10/22/1981,R48,9,A,F,519,F519
10/25/1981,R48,9,A,F,519,F519
10/31/1981,R48,9,A,F,519,F519
11/11/1981,R48,9,A,F,519,F519
11/18/1981,R48,9,A,F,519,F519
11/29/1981,R48,9,A,F,519,F519
12/5/1981,R48,9,A,F,519,F519
12/16/1981,R48,9,A,F,519,F519
12/22/1981,R48,9,A,F,519,F519
12/29/1981,R48,9,A,F,519,F519
1/11/1982,R48,9,A,F,519,F519
1/15/1982,R48,9,A,F,519,F519
1/17/1982,R48,9,A,F,519,F519
1/18/1982,R48,9,A,F,519,F519
1/25/1982,R48,9,A,F,519,F519
5/26/1980,RCA,11,A,F,522,F522
5/30/1980,RCA,11,A,F,522,F522
5/31/1980,RCA,11,A,F,522,F522
6/5/1980,RCA,11,A,F,522,F522
6/9/1980,RCA,11,A,F,522,F522
6/12/1980,RCA,11,A,F,522,F522
6/18/1980,RCA,11,A,F,522,F522
6/24/1980,RCA,11,A,F,522,F522
7/5/1980,RCA,11,A,F,522,F522
7/11/1980,RCA,11,A,F,522,F522
7/18/1980,RCA,11,A,F,522,F522
7/25/1980,RCA,11,A,F,522,F522
7/27/1980,RCA,11,A,F,522,F522
5/26/1980,RCA,11,A,F,524,F524
5/30/1980,RCA,11,A,F,524,F524
6/5/1980,RCA,11,A,F,524,F524
6/9/1980,RCA,11,A,F,524,F524
6/12/1980,RCA,11,A,F,524,F524
6/18/1980,RCA,11,A,F,524,F524
6/24/1980,RCA,11,A,F,524,F524
7/11/1980,RCA,11,A,F,524,F524
7/18/1980,RCA,11,A,F,524,F524
8/1/1980,RCA,11,A,F,524,F524
8/20/1980,RCA,11,A,F,524,F524
8/25/1980,RCA,11,A,F,524,F524
8/30/1980,RCA,11,A,F,524,F524
8/31/1980,RCA,11,A,F,524,F524
9/6/1980,RCA,11,A,F,524,F524
9/11/1980,RCA,11,A,F,524,F524
9/25/1980,RCA,11,A,F,524,F524
10/5/1980,RCA,11,A,F,524,F524
10/6/1980,RCA,11,A,F,524,F524
10/8/1980,RCA,11,A,F,524,F524
10/10/1980,RCA,11,A,F,524,F524
10/14/1980,RCA,11,A,F,524,F524
10/18/1980,RCA,11,A,F,524,F524
10/19/1980,RCA,11,A,F,524,F524
10/21/1980,RCA,11,A,F,524,F524
10/23/1980,RCA,11,A,F,524,F524
10/25/1980,RCA,11,A,F,524,F524
10/28/1980,RCA,11,A,F,524,F524
10/29/1980,RCA,11,A,F,524,F524
10/30/1980,RCA,11,A,F,524,F524
11/12/1980,RCA,11,A,F,524,F524
11/17/1980,RCA,11,A,F,524,F524
11/18/1980,RCA,11,A,F,524,F524
7/20/1981,RCA,11,A,F,524,F524
8/20/1981,R48,9,A,F,524,F524
9/20/1981,R48,9,A,F,524,F524
5/26/1980,RCA,11,A,F,526,F526
5/30/1980,RCA,11,A,F,526,F526
6/9/1980,RCA,11,A,F,526,F526
6/18/1980,RCA,11,A,F,526,F526
6/24/1980,RCA,11,A,F,526,F526
7/5/1980,RCA,11,A,F,526,F526
7/11/1980,RCA,11,A,F,526,F526
7/25/1980,RCA,11,A,F,526,F526
7/27/1980,RCA,11,A,F,526,F526
9/4/1980,RCA,11,A,F,526,F526
9/6/1980,RCA,11,A,F,526,F526
9/11/1980,RCA,11,A,F,526,F526
9/17/1980,RCA,11,A,F,526,F526
10/6/1980,RCA,11,A,F,526,F526
10/10/1980,RCA,11,A,F,526,F526
10/14/1980,RCA,11,A,F,526,F526
7/18/1981,RCA,11,A,F,526,F526
5/24/1980,R18,2,A,F,527,F527
5/26/1980,RCA,11,A,F,527,F527
6/18/1980,RCA,11,A,F,527,F527
7/11/1980,RCA,11,A,F,527,F527
8/1/1980,RCA,11,A,F,527,F527
8/20/1980,RCA,11,A,F,527,F527
11/12/1980,RCA,11,A,F,527,F527
7/18/1981,RCA,11,A,F,527,F527
5/26/1980,RCA,11,A,F,529,F529
6/5/1980,RCA,11,A,F,529,F529
6/9/1980,RCA,11,A,F,529,F529
6/21/1980,RPO,13,A,F,529,F529
8/1/1980,RCA,11,A,F,529,F529
8/22/1980,RCA,11,A,F,529,F529
10/14/1980,RCA,11,A,F,529,F529
10/29/1980,RCA,11,A,F,529,F529
7/11/1981,RCA,11,A,F,529,F529
5/29/1980,R3A,4,A,F,532,F532
6/5/1980,R3A,4,A,F,532,F532
6/8/1980,R3A,4,A,F,532,F532
6/11/1980,R3A,4,A,F,532,F532
6/12/1980,R3A,4,A,F,532,F532
6/13/1980,R3A,4,A,F,532,F532
6/17/1980,R32,3,A,F,532,F532
7/5/1980,R3A,4,A,F,532,F532
7/8/1980,R3A,4,A,F,532,F532
7/9/1980,R3A,4,A,F,532,F532
7/10/1980,R18,2,A,F,532,F532
8/1/1980,RCA,11,A,F,532,F532
8/19/1980,R3A,4,A,F,532,F532
11/5/1980,R3A,4,A,F,532,F532
5/29/1980,R3A,4,A,F,534,F534
6/7/1980,R3A,4,A,F,534,F534
6/8/1980,R3A,4,A,F,534,F534
6/13/1980,R3A,4,A,F,534,F534
7/5/1980,R3A,4,A,F,534,F534
7/10/1980,R18,2,A,F,534,F534
7/11/1980,R3A,4,A,F,534,F534
5/29/1980,R3A,4,A,F,535,F535
6/5/1980,R3A,4,A,F,535,F535
