"Date","Roost","Group","Age","Sex","Band","ID","switch_w","potential","n.days","switch_w","potential","n.days"
3906.16666666667,"RCA",11,"A","F",542,"F542",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",567,"F567",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",592,"F592",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",596,"F596",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",621,"F621",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",622,"F622",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",628,"F628",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","F",694,"F694",3,3,5,0,1,0
3906.16666666667,"RCA",11,"A","M",520,"M520",0,1,3,0,1,0
3906.16666666667,"RCA",11,"A","M",523,"M523",3,3,20,0,1,0
3906.16666666667,"RCA",11,"A","M",530,"M530",0,1,5,0,1,0
3906.16666666667,"RCA",11,"A","M",543,"M543",3,3,7,0,1,0
3906.16666666667,"RCA",11,"A","M",623,"M623",3,3,8,0,1,0
3906.16666666667,"RCA",11,"J","M",629,"M629",3,3,8,0,1,0
3906.16666666667,"RPO",13,"A","M",566,"M566",3,3,8,0,1,0
3907.16666666667,"R48",9,"A","M",568,"M568",0,1,1,0,1,0
3907.16666666667,"RPO",13,"A","M",566,"M566",0,1,1,0,1,0
3908.16666666667,"RCA",11,"A","F",514,"F514",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","F",516,"F516",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","F",540,"F540",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","F",596,"F596",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","F",621,"F621",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","M",523,"M523",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","M",530,"M530",3,3,7,0,1,0
3908.16666666667,"RCA",11,"A","M",543,"M543",3,3,2,0,1,0
3908.16666666667,"RCA",11,"A","M",623,"M623",3,3,2,0,1,0
3908.16666666667,"RCA",11,"J","M",629,"M629",3,3,2,0,1,0
3909.16666666667,"R3A",4,"A","F",570,"F570",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","F",571,"F571",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","F",572,"F572",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","F",577,"F577",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","F",583,"F583",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","F",599,"F599",3,3,11,0,1,0
3909.16666666667,"R3A",4,"A","M",533,"M533",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","M",539,"M539",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","M",573,"M573",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","M",582,"M582",3,3,3,0,1,0
3909.16666666667,"R3A",4,"J","M",591,"M591",3,3,3,0,1,0
3909.16666666667,"R3A",4,"A","M",598,"M598",3,3,18,0,1,0
3909.16666666667,"RCA",11,"A","F",694,"F694",3,3,3,0,1,0
3909.16666666667,"RCA",11,"A","M",513,"M513",1,3,11,0,1,0
3909.16666666667,"RCA",11,"A","M",523,"M523",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","F",570,"F570",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","F",571,"F571",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","F",572,"F572",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","F",577,"F577",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","F",583,"F583",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","F",599,"F599",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","M",533,"M533",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","M",539,"M539",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","M",573,"M573",0,1,1,0,1,0
3910.16666666667,"R3A",4,"J","M",591,"M591",0,1,1,0,1,0
3910.16666666667,"R3A",4,"A","M",598,"M598",0,1,1,0,1,0
3910.16666666667,"R3B",5,"A","M",582,"M582",1,1,1,0,1,0
3911.16666666667,"R18",2,"A","M",689,"M689",3,3,5,0,1,0
3911.16666666667,"R3A",4,"A","F",570,"F570",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","F",572,"F572",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","F",577,"F577",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","F",583,"F583",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","F",599,"F599",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","M",533,"M533",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","M",539,"M539",0,1,2,0,1,0
3911.16666666667,"R3A",4,"A","M",573,"M573",0,1,2,0,1,0
3911.16666666667,"R3A",4,"J","M",591,"M591",0,1,2,0,1,0
3911.16666666667,"R3B",5,"A","M",582,"M582",0,1,1,0,1,0
3912.16666666667,"R3A",4,"A","F",570,"F570",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","F",572,"F572",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","F",577,"F577",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","F",583,"F583",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","F",599,"F599",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","M",533,"M533",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","M",539,"M539",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","M",573,"M573",0,1,3,0,1,0
3912.16666666667,"R3A",4,"J","M",591,"M591",0,1,3,0,1,0
3912.16666666667,"R3A",4,"A","M",598,"M598",3,3,3,0,1,0
3912.16666666667,"R3B",5,"A","M",582,"M582",0,1,2,0,1,0
3912.16666666667,"RCA",11,"A","F",512,"F512",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",514,"F514",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","F",516,"F516",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","F",517,"F517",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",538,"F538",3,3,11,0,1,0
3912.16666666667,"RCA",11,"A","F",540,"F540",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","F",542,"F542",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",544,"F544",3,3,11,0,1,0
3912.16666666667,"RCA",11,"A","F",567,"F567",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",588,"F588",3,3,11,0,1,0
3912.16666666667,"RCA",11,"A","F",592,"F592",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",596,"F596",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","F",622,"F622",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",628,"F628",3,3,6,0,1,0
3912.16666666667,"RCA",11,"A","F",694,"F694",3,3,3,0,1,0
3912.16666666667,"RCA",11,"A","M",523,"M523",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","M",530,"M530",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","M",543,"M543",3,3,4,0,1,0
3912.16666666667,"RCA",11,"A","M",623,"M623",3,3,4,0,1,0
3912.16666666667,"RCA",11,"J","M",629,"M629",3,3,4,0,1,0
3912.16666666667,"RPO",13,"A","M",566,"M566",3,3,6,0,1,0
3913.16666666667,"R3A",4,"A","M",539,"M539",0,1,4,0,1,0
3913.16666666667,"R3A",4,"A","M",543,"M543",1,1,1,0,1,0
3913.16666666667,"R3A",4,"A","M",598,"M598",0,1,1,0,1,0
3916.16666666667,"R3A",4,"A","M",533,"M533",3,3,7,0,1,0
3916.16666666667,"R3A",4,"A","M",539,"M539",0,1,7,0,1,0
3916.16666666667,"R3A",4,"A","M",573,"M573",3,3,7,0,1,0
3916.16666666667,"R3A",4,"J","M",591,"M591",3,3,7,0,1,0
3920.16666666667,"R32",3,"A","F",577,"F577",1,3,11,0,1,0
3920.16666666667,"R3A",4,"A","M",533,"M533",1,2,4,0,1,0
3920.16666666667,"R3A",4,"A","M",539,"M539",1,2,11,0,1,0
3920.16666666667,"R3A",4,"A","M",573,"M573",1,2,4,0,1,0
3920.16666666667,"RCA",11,"A","F",514,"F514",3,3,8,0,1,0
3920.16666666667,"RCA",11,"A","F",524,"F524",3,3,14,0,1,0
3920.16666666667,"RCA",11,"A","F",592,"F592",3,3,8,0,1,0
3920.16666666667,"RCA",11,"A","M",523,"M523",3,3,8,0,1,0
3920.16666666667,"RCA",11,"A","M",530,"M530",3,3,8,0,1,0
3920.16666666667,"RCA",11,"A","M",623,"M623",3,3,8,0,1,0
3920.16666666667,"RPO",13,"A","M",513,"M513",1,3,11,0,1,0
3920.16666666667,"RPO",13,"A","M",566,"M566",3,3,8,0,1,0
3922.16666666667,"R3A",4,"A","F",572,"F572",3,3,13,0,1,0
3922.16666666667,"R3A",4,"A","M",533,"M533",1,2,2,0,1,0
3922.16666666667,"R3A",4,"A","M",539,"M539",1,2,2,0,1,0
3922.16666666667,"R3A",4,"A","M",573,"M573",1,2,2,0,1,0
3922.16666666667,"R3A",4,"A","M",582,"M582",1,3,12,0,1,0
3922.16666666667,"R3C",6,"A","F",570,"F570",1,3,13,0,1,0
3922.16666666667,"R3C",6,"A","F",577,"F577",1,2,2,0,1,0
3922.16666666667,"RCA",11,"A","F",512,"F512",3,3,10,0,1,0
3922.16666666667,"RCA",11,"A","F",517,"F517",3,3,10,0,1,0
3922.16666666667,"RCA",11,"A","F",542,"F542",3,3,10,0,1,0
3922.16666666667,"RCA",11,"A","F",588,"F588",3,3,10,0,1,0
3922.16666666667,"RCA",11,"A","F",622,"F622",3,3,10,0,1,0
3922.16666666667,"RCA",11,"A","M",520,"M520",3,3,19,0,1,0
3922.16666666667,"RCA",11,"A","M",523,"M523",1,2,2,0,1,0
3922.16666666667,"RCA",11,"A","M",530,"M530",1,2,2,0,1,0
3922.16666666667,"RCA",11,"A","M",623,"M623",1,2,2,0,1,0
3930.16666666667,"R3A",4,"A","M",533,"M533",0,1,8,0,1,0
3930.16666666667,"R3A",4,"A","M",539,"M539",0,1,8,0,1,0
3930.16666666667,"R3A",4,"A","M",573,"M573",0,1,8,0,1,0
3930.16666666667,"R3C",6,"A","F",570,"F570",0,1,8,0,1,0
3930.16666666667,"R3C",6,"A","F",577,"F577",0,1,8,0,1,0
3930.16666666667,"R3C",6,"J","M",591,"M591",1,3,14,0,1,0
3930.16666666667,"R48",9,"A","M",568,"M568",3,3,24,0,1,0
3930.16666666667,"RCA",11,"A","F",512,"F512",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","F",514,"F514",3,3,10,0,1,0
3930.16666666667,"RCA",11,"A","F",516,"F516",3,3,18,0,1,0
3930.16666666667,"RCA",11,"A","F",517,"F517",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","F",518,"F518",3,3,24,0,1,0
3930.16666666667,"RCA",11,"A","F",524,"F524",3,3,10,0,1,0
3930.16666666667,"RCA",11,"A","F",538,"F538",3,3,18,0,1,0
3930.16666666667,"RCA",11,"A","F",542,"F542",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","F",567,"F567",3,3,18,0,1,0
3930.16666666667,"RCA",11,"A","F",588,"F588",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","F",592,"F592",3,3,10,0,1,0
3930.16666666667,"RCA",11,"A","F",622,"F622",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","F",628,"F628",3,3,18,0,1,0
3930.16666666667,"RCA",11,"A","M",520,"M520",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","M",523,"M523",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","M",530,"M530",0,1,8,0,1,0
3930.16666666667,"RCA",11,"A","M",543,"M543",1,3,17,0,1,0
3930.16666666667,"RCA",11,"A","M",623,"M623",0,1,8,0,1,0
3930.16666666667,"RPO",13,"A","M",513,"M513",3,3,10,0,1,0
3930.16666666667,"RPO",13,"A","M",566,"M566",3,3,10,0,1,0
3931.16666666667,"RCA",11,"A","F",512,"F512",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","F",514,"F514",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","F",516,"F516",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","F",517,"F517",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","F",519,"F519",3,3,25,0,1,0
3931.16666666667,"RCA",11,"A","F",524,"F524",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","F",542,"F542",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","F",567,"F567",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","F",588,"F588",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","F",592,"F592",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","F",596,"F596",3,3,19,0,1,0
3931.16666666667,"RCA",11,"A","F",622,"F622",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","F",628,"F628",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","M",520,"M520",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","M",523,"M523",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","M",530,"M530",0,1,9,0,1,0
3931.16666666667,"RCA",11,"A","M",543,"M543",0,1,1,0,1,0
3931.16666666667,"RCA",11,"A","M",623,"M623",0,1,9,0,1,0
3931.16666666667,"RCA",11,"J","M",629,"M629",3,3,19,0,1,0
3933.16666666667,"R48",9,"A","F",514,"F514",1,2,3,0,1,0
3933.16666666667,"R48",9,"A","F",596,"F596",1,2,2,0,1,0
3933.16666666667,"RCA",11,"A","F",518,"F518",3,3,3,0,1,0
3933.16666666667,"RCA",11,"A","F",519,"F519",1,2,2,0,1,0
3933.16666666667,"RCA",11,"A","F",524,"F524",1,2,3,0,1,0
3933.16666666667,"RCA",11,"A","F",542,"F542",1,2,11,0,1,0
3933.16666666667,"RCA",11,"A","F",567,"F567",1,2,3,0,1,0
3933.16666666667,"RCA",11,"A","F",592,"F592",1,2,3,0,1,0
3933.16666666667,"RCA",11,"A","F",622,"F622",1,2,11,0,1,0
3933.16666666667,"RCA",11,"A","F",628,"F628",1,2,3,0,1,0
3933.16666666667,"RCA",11,"A","M",523,"M523",1,2,11,0,1,0
3933.16666666667,"RCA",11,"A","M",530,"M530",1,2,11,0,1,0
3933.16666666667,"RCA",11,"A","M",623,"M623",1,2,11,0,1,0
3933.16666666667,"RCA",11,"J","M",629,"M629",1,2,2,0,1,0
3933.16666666667,"RPO",13,"A","M",513,"M513",3,3,3,0,1,0
3933.16666666667,"RPO",13,"A","M",566,"M566",3,3,3,0,1,0
3934.16666666667,"RCA",11,"A","M",520,"M520",3,3,12,0,1,0
3934.16666666667,"RCA",11,"A","M",523,"M523",0,1,1,0,1,0
3934.16666666667,"RCA",11,"A","M",530,"M530",0,1,1,0,1,0
3934.16666666667,"RCA",11,"A","M",623,"M623",0,1,1,0,1,0
3935.16666666667,"RCA",11,"A","F",512,"F512",3,3,13,0,1,0
3935.16666666667,"RCA",11,"A","F",514,"F514",1,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",516,"F516",3,3,5,0,1,0
3935.16666666667,"RCA",11,"A","F",517,"F517",3,3,13,0,1,0
3935.16666666667,"RCA",11,"A","F",519,"F519",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",524,"F524",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",542,"F542",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",567,"F567",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",588,"F588",3,3,13,0,1,0
3935.16666666667,"RCA",11,"A","F",592,"F592",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",596,"F596",1,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",622,"F622",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","F",628,"F628",3,3,2,0,1,0
3935.16666666667,"RCA",11,"A","M",520,"M520",0,1,1,0,1,0
3935.16666666667,"RCA",11,"A","M",523,"M523",0,1,2,0,1,0
3935.16666666667,"RCA",11,"A","M",530,"M530",0,1,2,0,1,0
3935.16666666667,"RCA",11,"A","M",623,"M623",0,1,2,0,1,0
3936.16666666667,"RCA",11,"A","M",543,"M543",3,3,6,0,1,0
3936.16666666667,"RCA",11,"A","M",623,"M623",0,1,3,0,1,0
3936.16666666667,"RCA",11,"J","M",629,"M629",3,3,3,0,1,0
3938.16666666667,"R18",2,"A","M",689,"M689",3,3,27,0,1,0
3939.16666666667,"R18",2,"A","M",689,"M689",0,1,1,0,1,0
3939.16666666667,"R3A",4,"A","M",533,"M533",3,3,17,0,1,0
3939.16666666667,"R3A",4,"A","M",539,"M539",3,3,17,0,1,0
3939.16666666667,"R3A",4,"A","M",573,"M573",3,3,17,0,1,0
3939.16666666667,"R3A",4,"A","M",582,"M582",3,3,17,0,1,0
3939.16666666667,"R3A",4,"J","M",591,"M591",1,3,9,0,1,0
3939.16666666667,"R3A",4,"A","M",598,"M598",3,3,27,0,1,0
3939.16666666667,"R3C",6,"A","F",571,"F571",1,3,30,0,1,0
3939.16666666667,"R3C",6,"A","F",577,"F577",3,3,17,0,1,0
3939.16666666667,"R3C",6,"A","F",583,"F583",1,3,30,0,1,0
3939.16666666667,"RCA",11,"A","F",512,"F512",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",514,"F514",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",516,"F516",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",517,"F517",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",518,"F518",3,3,6,0,1,0
3939.16666666667,"RCA",11,"A","F",519,"F519",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",524,"F524",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",538,"F538",3,3,9,0,1,0
3939.16666666667,"RCA",11,"A","F",540,"F540",3,3,27,0,1,0
3939.16666666667,"RCA",11,"A","F",542,"F542",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",544,"F544",3,3,27,0,1,0
3939.16666666667,"RCA",11,"A","F",567,"F567",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",588,"F588",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",592,"F592",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",596,"F596",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",621,"F621",3,3,31,0,1,0
3939.16666666667,"RCA",11,"A","F",622,"F622",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",628,"F628",3,3,4,0,1,0
3939.16666666667,"RCA",11,"A","F",694,"F694",3,3,27,0,1,0
3939.16666666667,"RCA",11,"A","M",520,"M520",3,3,5,0,1,0
3939.16666666667,"RCA",11,"A","M",523,"M523",3,3,6,0,1,0
3939.16666666667,"RCA",11,"A","M",530,"M530",3,3,6,0,1,0
3939.16666666667,"RCA",11,"A","M",543,"M543",3,3,3,0,1,0
3939.16666666667,"RCA",11,"J","M",569,"M569",1,3,41,0,1,0
3939.16666666667,"RCA",11,"A","M",623,"M623",3,3,6,0,1,0
3939.16666666667,"RCA",11,"J","M",629,"M629",3,3,3,0,1,0
3939.16666666667,"RPO",13,"A","M",513,"M513",3,3,6,0,1,0
3939.16666666667,"RPO",13,"A","M",566,"M566",3,3,6,0,1,0
3940.16666666667,"R3A",4,"A","M",533,"M533",0,1,1,0,1,0
3940.16666666667,"R3A",4,"A","M",539,"M539",0,1,1,0,1,0
3940.16666666667,"R3A",4,"A","M",573,"M573",0,1,1,0,1,0
3940.16666666667,"R3A",4,"A","M",582,"M582",0,1,1,0,1,0
3940.16666666667,"R3A",4,"J","M",591,"M591",0,1,1,0,1,0
3940.16666666667,"R3A",4,"A","M",598,"M598",0,1,1,0,1,0
3940.16666666667,"R3C",6,"A","F",572,"F572",1,3,18,0,1,0
3940.16666666667,"R3C",6,"A","F",599,"F599",1,3,31,0,1,0
3941.16666666667,"R3A",4,"A","F",570,"F570",1,3,19,0,1,0
3941.16666666667,"R3A",4,"A","F",577,"F577",1,3,2,0,1,0
3941.16666666667,"R3A",4,"A","F",583,"F583",1,3,2,0,1,0
3941.16666666667,"R3A",4,"A","M",533,"M533",0,1,2,0,1,0
3941.16666666667,"R3A",4,"A","M",539,"M539",0,1,2,0,1,0
3941.16666666667,"R3A",4,"A","M",573,"M573",0,1,2,0,1,0
3941.16666666667,"R3A",4,"A","M",582,"M582",0,1,2,0,1,0
3941.16666666667,"R3A",4,"J","M",591,"M591",0,1,2,0,1,0
3941.16666666667,"R3A",4,"A","M",598,"M598",0,1,2,0,1,0
3941.16666666667,"R3C",6,"A","F",599,"F599",0,1,1,0,1,0
3942.16666666667,"RCA",11,"A","M",523,"M523",3,3,3,0,1,0
3942.16666666667,"RCA",11,"A","M",543,"M543",3,3,3,0,1,0
3943.16666666667,"R18",2,"A","M",689,"M689",3,3,5,0,1,0
3943.16666666667,"R3A",4,"A","F",570,"F570",3,3,2,0,1,0
3943.16666666667,"R3A",4,"A","F",577,"F577",3,3,2,0,1,0
3943.16666666667,"R3A",4,"A","F",583,"F583",3,3,2,0,1,0
3943.16666666667,"R3A",4,"A","F",599,"F599",1,3,3,0,1,0
3943.16666666667,"R3A",4,"A","M",533,"M533",3,3,4,0,1,0
3943.16666666667,"R3A",4,"A","M",539,"M539",3,3,4,0,1,0
3943.16666666667,"R3A",4,"A","M",573,"M573",3,3,4,0,1,0
3943.16666666667,"R3A",4,"A","M",582,"M582",3,3,4,0,1,0
3943.16666666667,"R3A",4,"J","M",591,"M591",3,3,4,0,1,0
3943.16666666667,"R3A",4,"A","M",598,"M598",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",512,"F512",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",517,"F517",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",518,"F518",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",519,"F519",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",524,"F524",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",542,"F542",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",567,"F567",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",622,"F622",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",628,"F628",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","F",694,"F694",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","M",520,"M520",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","M",523,"M523",0,1,1,0,1,0
3943.16666666667,"RCA",11,"A","M",530,"M530",3,3,4,0,1,0
3943.16666666667,"RCA",11,"A","M",623,"M623",3,3,4,0,1,0
3943.16666666667,"RCA",11,"J","M",629,"M629",3,3,4,0,1,0
3943.16666666667,"RPO",13,"A","M",566,"M566",3,3,4,0,1,0
3944.16666666667,"R18",2,"A","M",689,"M689",0,1,1,0,1,0
3944.16666666667,"R3A",4,"A","M",533,"M533",0,1,1,0,1,0
3944.16666666667,"R3A",4,"A","M",539,"M539",0,1,1,0,1,0
3944.16666666667,"R3A",4,"A","M",573,"M573",0,1,1,0,1,0
3944.16666666667,"R3A",4,"A","M",582,"M582",0,1,1,0,1,0
3944.16666666667,"R3A",4,"J","M",591,"M591",0,1,1,0,1,0
3944.16666666667,"R3A",4,"A","M",598,"M598",0,1,1,0,1,0
3944.16666666667,"R3C",6,"A","F",570,"F570",1,1,1,0,1,0
3944.16666666667,"R3C",6,"A","F",572,"F572",3,3,4,0,1,0
3944.16666666667,"R3C",6,"A","F",577,"F577",1,1,1,0,1,0
3944.16666666667,"R3C",6,"A","F",583,"F583",1,1,1,0,1,0
3944.16666666667,"R3C",6,"A","F",599,"F599",1,1,1,0,1,0
3944.16666666667,"R48",9,"A","F",514,"F514",1,3,5,0,1,0
3944.16666666667,"R48",9,"A","F",544,"F544",1,3,5,0,1,0
3944.16666666667,"R48",9,"A","F",596,"F596",1,3,5,0,1,0
3944.16666666667,"RCA",11,"A","F",512,"F512",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",518,"F518",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",519,"F519",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",524,"F524",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",542,"F542",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",567,"F567",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",628,"F628",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",694,"F694",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","F",694,"F694",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","M",523,"M523",0,1,2,0,1,0
3944.16666666667,"RCA",11,"A","M",530,"M530",0,1,1,0,1,0
3944.16666666667,"RCA",11,"A","M",623,"M623",0,1,1,0,1,0
3944.16666666667,"RCA",11,"J","M",629,"M629",0,1,1,0,1,0
3945.16666666667,"R3A",4,"A","M",533,"M533",0,1,2,0,1,0
3945.16666666667,"R3A",4,"A","M",539,"M539",0,1,2,0,1,0
3945.16666666667,"R3A",4,"A","M",573,"M573",0,1,2,0,1,0
3945.16666666667,"R3A",4,"J","M",591,"M591",0,1,2,0,1,0
3945.16666666667,"R3A",4,"A","M",598,"M598",0,1,2,0,1,0
3945.16666666667,"R3C",6,"A","F",570,"F570",0,1,1,0,1,0
3945.16666666667,"R3C",6,"A","F",572,"F572",0,1,1,0,1,0
3945.16666666667,"R3C",6,"A","F",577,"F577",0,1,1,0,1,0
3945.16666666667,"R3C",6,"A","F",583,"F583",0,1,1,0,1,0
3945.16666666667,"R3C",6,"A","F",599,"F599",0,1,1,0,1,0
3946.16666666667,"R10",1,"A","M",513,"M513",1,3,7,0,1,0
3946.16666666667,"R18",2,"A","M",689,"M689",3,3,3,0,1,0
3946.16666666667,"R3A",4,"A","M",533,"M533",0,1,3,0,1,0
3946.16666666667,"R3A",4,"A","M",539,"M539",0,1,3,0,1,0
3946.16666666667,"R3A",4,"A","M",573,"M573",0,1,3,0,1,0
3946.16666666667,"R3A",4,"A","M",582,"M582",3,3,3,0,1,0
3946.16666666667,"R3A",4,"J","M",591,"M591",0,1,3,0,1,0
3946.16666666667,"R3A",4,"A","M",598,"M598",0,1,3,0,1,0
3946.16666666667,"R3C",6,"A","F",570,"F570",0,1,2,0,1,0
3946.16666666667,"R3C",6,"A","F",572,"F572",0,1,2,0,1,0
3946.16666666667,"R3C",6,"A","F",577,"F577",0,1,2,0,1,0
3946.16666666667,"R3C",6,"A","F",583,"F583",0,1,2,0,1,0
3946.16666666667,"R3C",6,"A","F",599,"F599",0,1,2,0,1,0
3946.16666666667,"R48",9,"A","F",516,"F516",1,3,7,0,1,0
3946.16666666667,"R48",9,"A","F",542,"F542",1,3,3,0,1,0
3946.16666666667,"R48",9,"A","F",567,"F567",1,3,3,0,1,0
3946.16666666667,"R48",9,"A","F",596,"F596",3,3,2,0,1,0
3946.16666666667,"R48",9,"A","M",568,"M568",3,3,16,0,1,0
3946.16666666667,"R48",9,"J","M",569,"M569",1,3,7,0,1,0
3946.16666666667,"RCA",11,"A","F",512,"F512",3,3,3,0,1,0
3946.16666666667,"RCA",11,"A","F",514,"F514",1,3,2,0,1,0
3946.16666666667,"RCA",11,"A","F",519,"F519",3,3,3,0,1,0
3946.16666666667,"RCA",11,"A","F",524,"F524",3,3,3,0,1,0
3946.16666666667,"RCA",11,"A","F",622,"F622",3,3,3,0,1,0
3946.16666666667,"RCA",11,"A","F",628,"F628",3,3,3,0,1,0
