"","scale.rs.","scale.cs.","scale.ps."
"X1",0.030093518332648,0.0377599194016999,0.0181469652459153
"X2",0.0385119165983209,0.0551884592511521,0.0224752517197151
"X3",0.0291207881204893,0.0440023542768095,0.0188828932414826
"X4",0.0284488729018625,0.0453856381333875,0.0213204150328844
"X5",0.0303793733410338,0.0527816499327777,0.0264474383219205
"X6",0.0359434595814835,0.0446038870595391,0.0195369803017636
"X7",0.0268060052724411,0.0548530058060987,0.018930918074066
"X8",0.0262711776366587,0.0562204608146221,0.0125167972812936
"X9",0.0300266057452273,0.0485599021943306,0.0248458677823527
"X10",0.0317789924138676,0.0562101081295601,0.0207858256947753
"X11",0.0341030173043807,0.0570645797285644,0.0241866172410358
"X12",0.0328801472396047,0.050863436052921,0.0245721835970534
"X13",0.0287023608878175,0.0502794832590475,0.0216949175161415
"X14",0.0283317527339218,0.0429006442612894,0.0212880472298618
"X15",0.0329916222667626,0.0425063130158516,0.0134961144635093
"X16",0.0290432302637313,0.0428832400157628,0.0250916792683816
"X17",0.0349402877870102,0.0404062581666834,0.0170804364315841
"X18",0.0350759800170663,0.0539743528850249,0.0211449451801501
"X19",0.0289133988446062,0.0487408866119561,0.019344540937601
"X20",0.025424294905546,0.0541745851251836,0.0211863046708616
"X21",0.0356435433430532,0.0512856391209358,0.0215445258300677
"X22",0.0363488159984809,0.0402017801763012,0.0183614393403199
"X23",0.0395962435634245,0.042975698872898,0.011393030977778
"X24",0.0291125770623929,0.0587962491418098,0.0223559556358212
"X25",0.0298599881442568,0.0582243612603584,0.0125405262602844
"X26",0.0298549958244075,0.0462769186820788,0.0125018248560717
"X27",0.0305449542646317,0.0561731583193245,0.0185379993072824
"X28",0.0364732145318378,0.0437602815697005,0.0176519944976469
"X29",0.0313642716878173,0.0506034848667952,0.0249201096871089
"X30",0.0367380874735627,0.0435492072367322,0.0112973175846358
"X31",0.0297836970787557,0.0453672608179939,0.0226633856724338
"X32",0.0309770460973914,0.0375681178204266,0.0155478799124641
"X33",0.0262416772176565,0.0587106326113805,0.0209500107407378
"X34",0.0298197918620441,0.0382616933700423,0.0170770479237012
"X35",0.0373448996296309,0.0502963612781377,0.0251825095855988
"X36",0.0230074748996843,0.0439877028858069,0.0217328193494777
"X37",0.0388723202310337,0.0507070835506674,0.0242799449120082
"X38",0.0350377505198172,0.0527335607261238,0.0180903157719558
"X39",0.0263393156082517,0.0471595531119651,0.0161033654806594
