"","scale.rs.","scale.cs.","scale.ps."
"X51",0.0402400120967934,0.0221396286194617,0.0299271234381479
"X52",0.0411649625397279,0.0166785497780634,0.0462977424720327
"X53",0.0421577513132228,0.0111948556295153,0.0402852497446195
"X54",0.0479767740080829,0.0131847767181581,0.056287009756331
"X55",0.0448539619354938,0.0182282371145612,0.0377268866992719
"X56",0.0356583260349237,0.00851528644821571,0.0557880422518042
"X57",0.0395489023831287,0.0112359178101529,0.0529934759431441
"X58",0.038425250361852,0.0133828859799941,0.0308679356339101
"X59",0.037491793089288,0.0135314414460093,0.0400820178309343
"X60",0.0445340230303122,0.00823912916080568,0.0486280767806289
"X61",0.0323462894718744,0.0125603380205588,0.0476958388734722
"X62",0.033610748357493,0.0117277266221827,0.0268669202039821
"X63",0.0360926932921614,0.023461657287333,0.0332082529894644
"X64",0.0238133946462426,0.0143488545814651,0.0581843350798742
"X65",0.02394249329245,0.0110609020150277,0.0497719660536641
"X66",0.0358799343140338,0.0257645917111548,0.0546753749101132
"X67",0.0507029360582513,0.0131715953434406,0.0450418718184282
"X68",0.0396017125695626,0.0153315312702907,0.039451833281691
"X69",0.0385838936734779,0.01342911366313,0.0233209823503305
"X70",0.0327858259204674,0.0259144595856947,0.0360322132463389
"X71",0.0477502970047035,0.00347601129151363,0.04683279220922
"X72",0.0470715623626004,0.00838095391850504,0.0452649297391751
"X73",0.0448375815081541,0.0165832645640209,0.0426071098608893
"X74",0.038962916292897,0.0167636686383576,0.0383008894684349
"X75",0.0347657105451755,0.00674505058342789,0.0542790610942533
"X76",0.0510619028196152,0.0121853776712608,0.0388500105908917
"X77",0.0471638918819754,0.0203199283894185,0.0538926181640646
"X78",0.0306899103413954,0.00679252611077822,0.0476105288150186
"X79",0.0342590073646353,0.0115721793425358,0.0263638150406422
"X80",0.0404865059337814,0.023995192052539,0.04272534239289
"X81",0.0397259865319745,0.00942547615044018,0.0319929084031209
"X82",0.0341046021135376,-0.00353959189092637,0.0369699219464434
"X83",0.0336444783370903,0.00750586046153358,0.028533105216913
"X84",0.0527083540518033,0.0204725854000226,0.053864673509937
"X85",0.0408394676542412,0.0122030033597783,0.0410205126926469
"X86",0.0436923191364241,0.0208812116050793,0.0406288196425353
"X87",0.0352364907654188,0.00827986095213657,0.0321258769645312
"X88",0.0419465493772885,0.00831098612336918,0.0553357552033199
"X89",0.0369997381919017,0.021563954689155,0.0369197738675589
"X90",0.0270391459095118,0.00315097701418854,0.0364525240601888
"X91",0.0321878138952694,0.0174253481546614,0.0377440608084828
"X92",0.0449966683625322,0.0176676029814905,0.0267220615768766
"X93",0.0368282609207825,0.0205508852596947,0.0499275126725913
"X94",0.0375504015084345,0.00261036968116137,0.0351571482763526
"X95",0.0174364577064473,0.0253356600011788,0.0572654948647334
"X96",0.055298303359073,0.0115016307657706,0.0312300730925617
"X97",0.0340120894355022,0.0129039248117374,0.0432013859831122
"X98",0.0442690065140874,0.00988282474402529,0.0422666961368452
"X99",0.0548795530785243,0.0122587672623378,0.0432849051764316
"X100",0.0347036613064474,0.00494348897236132,0.037383531776679
