"","scale.rs.","scale.cs.","scale.ps."
"X1",0.0348780594023281,0.0340030343852862,0.0358297891122874
"X2",0.0440510170704393,0.0336896847763163,0.032131593825879
"X3",0.0311596101211766,0.0413359413413715,0.0310968115345092
"X4",0.0438698977021291,0.0273391231776587,0.0509233962230344
"X5",0.0438168542423622,0.0214811733095745,0.0286184584245985
"X6",0.0322131787492786,0.035878020453258,0.0500284737122876
"X7",0.0338980928850425,0.0448621793523299,0.0424397271674273
"X8",0.0363574543630419,0.0236340507197288,0.0387908677344415
"X9",0.0344594508392629,0.0482332471321481,0.0434135009885143
"X10",0.0373450436009906,0.046626230100014,0.04014646409925
"X11",0.039443425481765,0.0354606298448078,0.0427799837481551
"X12",0.0244347473089673,0.0525714846258749,0.0345857650378896
"X13",0.0402355867656989,0.0410916044897233,0.0531489479012421
"X14",0.033370414763525,0.0418686698229965,0.0372005755255538
"X15",0.0392907428112079,0.0352222747508785,0.0445654340725323
"X16",0.0502330371466305,0.0312969670958961,0.0556937505679154
"X17",0.0544419863687817,0.0395434854587628,0.0394438074017492
"X18",0.02700719609598,0.0331772060722773,0.0377043450267091
"X19",0.039590417718134,0.0349675566677111,0.0415991913852949
"X20",0.034450488476329,0.0401357449338866,0.0320362211836019
"X21",0.0282555604756196,0.0346909027812333,0.0390272393137385
"X22",0.024223556404574,0.0387396647725427,0.0314854888117174
"X23",0.0233039727580934,0.0565662053384324,0.0482251749959309
"X24",0.0382138320691174,0.0408668995987175,0.0424502205590207
"X25",0.0419729129979657,0.0432483286382584,0.0283264410663089
"X26",0.0434391239419148,0.0290162937753022,0.0341160897730472
"X27",0.0399355511844045,0.0545149161107301,0.038646537844073
"X28",0.0489968428778096,0.0298125303901453,0.0492702522297649
"X29",0.0381864888738092,0.0416346022017469,0.0332181470936906
"X30",0.0539795919471496,0.0419688509773737,0.0411467491690404
"X31",0.0325530857284156,0.0409992364862551,0.0358216493795381
"X32",0.044367800627867,0.0367568621875774,0.0543865064021144
"X33",0.034572934956268,0.0470264175718175,0.0373504306181398
"X34",0.0390751432585403,0.0318260906924891,0.0329845510462299
"X35",0.0333731847287305,0.0343234660952744,0.0435086301616304
"X36",0.0321900548011591,0.0476024918284836,0.0512127990196337
"X37",0.0388626497254498,0.0438538310321845,0.0290980344135015
"X38",0.0238164467216685,0.0404216342535396,0.037732864610119
"X39",0.0273732398994067,0.0509985554294634,0.0622484802091144
"X40",0.0450586369853309,0.0378262326552332,0.0456800054808505
"X41",0.0376545222731128,0.0310739784211852,0.039801564167888
"X42",0.0400209332165834,0.0202435884375966,0.0320945973313082
"X43",0.0444937114367396,0.0420519899009332,0.0230682127263423
"X44",0.0492359692341276,0.0372125680734618,0.039859230451816
"X45",0.0284603825985207,0.0592303660467025,0.0401303935282262
"X46",0.0360626604752041,0.0514274318305662,0.0402515885107407
"X47",0.0303722840395644,0.0338875127753448,0.0323865312761238
"X48",0.0422004087471779,0.0297734280762453,0.036940561979631
"X49",0.0635234864904565,0.0382676406382858,0.0301953327969126
