"","scale.rs.","scale.cs.","scale.ps."
"X1",0.0257168126526431,0.0322082089626627,0.0149872491033943
"X2",0.0331274683325202,0.0471005177635555,0.0190396722115795
"X3",0.0247450353627493,0.0384361771552026,0.0166459700403231
"X4",0.0243275982275575,0.0380767669782472,0.0178463224730219
"X5",0.025894028416005,0.0448651219093664,0.0229622472692565
"X6",0.030815981533073,0.0382012730134204,0.0161001216477003
"X7",0.0228573768444619,0.0468042735991767,0.0160564295852645
"X8",0.0227337544872488,0.0479159652035658,0.0105967070515761
"X9",0.0257732031739892,0.04102287379768,0.0208574295096845
"X10",0.0267737015013969,0.0475294154721253,0.0177473389474913
"X11",0.0291614952091859,0.0482841511543462,0.0202880853112634
"X12",0.0283587267222872,0.043391144105798,0.0209061735456331
"X13",0.024366634874173,0.0426736367490395,0.0183955942885602
"X14",0.0236919740918431,0.0361762798414715,0.0179778876385807
"X15",0.0282175865622848,0.0363734772967828,0.0113417771100923
"X16",0.0248849190257656,0.0367329993485696,0.0210121721049045
"X17",0.0293022800293325,0.0343161251877209,0.014396103011641
"X18",0.0296311001050022,0.046455011310431,0.0182958397664499
"X19",0.0245398150794299,0.0413754777239625,0.0165508694206362
"X20",0.0219331953913273,0.0461289939331655,0.0182579986696047
"X21",0.0299351417088632,0.043966427261697,0.0185916975411341
"X22",0.0304921148654234,0.0343050465955977,0.0154314169966075
"X23",0.0336862544901519,0.0364746545904625,0.00953836555216639
"X24",0.0247211564326531,0.0496174243306751,0.0188566297652701
"X25",0.0251460746200756,0.0496978738452959,0.0108865592609585
"X26",0.0257932324842264,0.0397846470816967,0.0104488029844166
"X27",0.0259302288294378,0.0478235493042224,0.0156428928900017
"X28",0.031208590955866,0.0369903209560172,0.0150949749049235
"X29",0.026687421879252,0.0430215420343205,0.0213837269141125
"X30",0.0309938564204999,0.0368664993147903,0.00909496106454778
"X31",0.0253140676536523,0.0390222893494929,0.0195388987130947
"X32",0.0263566179396609,0.0319161099239656,0.0126252632195869
"X33",0.0221790543081012,0.0505536206825804,0.0181916687789439
"X34",0.025595985921645,0.032495189556842,0.0144451120651347
"X35",0.0316382762476809,0.0432141401680381,0.0212071301913195
"X36",0.0195596033717124,0.0375971680489742,0.0182081628660869
"X37",0.0330499587791014,0.0436034457696332,0.0207274487577803
"X38",0.0300980441826603,0.0445675450304299,0.0153576989115947
"X39",0.0225337774166925,0.0399756543651722,0.01359906522717
"X40",0.0190858739011673,0.0546909373652872,0.0241705227895032
"X41",0.026222228749376,0.0300810530045058,0.0183060442031823
"X42",0.0240720470594955,0.0255405999843702,0.0109596322029116
"X43",0.0239012127436911,0.0502005154685042,0.0171928244772505
"X44",0.0264221228208185,0.0346360987343013,0.0143611236209501
"X45",0.0260395791137572,0.0453146295392873,0.0112254031125486
"X46",0.0256561335865131,0.0353190969327742,0.0115126356752288
"X47",0.0276974586854438,0.0463037192433082,0.0170561193213135
"X48",0.0249105525379498,0.0288922252022765,0.0143444639980166
"X49",0.0206777270111416,0.0379035812439598,0.00941865316829137
"X50",0.0227602896651387,0.039402899046869,0.0141703822618328
"X51",0.0280792107202098,0.0440158671413789,0.0174175012111139
"X52",0.0240423351008623,0.0441201344233397,0.0235166689756972
"X53",0.0232142948677379,0.048909422827437,0.0221985413916232
"X54",0.0236011098855691,0.045059500729742,0.0115726179295822
"X55",0.0252459355322051,0.0425392151889382,0.0184688524722208
"X56",0.0229564868157479,0.0447625151920014,0.0186403976351989
"X57",0.0256096912518347,0.0415023752118184,0.0218272274761662
"X58",0.0259004173152937,0.045318570499799,0.0224052247819772
"X59",0.0228570440116304,0.0409287836326226,0.0250522748111304
"X60",0.0289087315697509,0.0368083878026627,0.0187309476137411
"X61",0.0320951864285709,0.0444104231716386,0.0208700863294725
"X62",0.0224058497442249,0.0384783353969862,0.0148990090454522
"X63",0.0285100304779693,0.0443437879595959,0.0221882694576181
"X64",0.0189351836353493,0.0395253396536703,0.0132898801059611
"X65",0.0240205958508349,0.0366580967807377,0.0165900933813208
"X66",0.0327897604004306,0.0453832063750901,0.0180297292704985
"X67",0.0316339311189745,0.0372771218410463,0.016868013222277
"X68",0.0330264816923643,0.0510127800242807,0.0215488724287833
"X69",0.0266496221608752,0.0405361304582464,0.0165871309407383
"X70",0.0261084908687456,0.0403254183338264,0.012886631158205
"X71",0.0236260530406111,0.0380879628973769,0.0144270319956948
"X72",0.0266000250613443,0.0452694581389681,0.0196070264533803
"X73",0.0226982405258423,0.0429676115106025,0.0210981609145417
"X74",0.0227184525212273,0.033801400553236,0.0183300733690086
"X75",0.0262114264749678,0.0358783447315613,0.00833157092615683
"X76",0.0236041312193906,0.0433349443658116,0.015135566319966
"X77",0.0283251032448325,0.038337020808051,0.0147985981568937
"X78",0.0277985277946037,0.0400011652128388,0.0179849679486962
"X79",0.029605798756024,0.0363950237538669,0.0158788540826064
"X80",0.0356652362261786,0.0441844453239696,0.0196620352899704
"X81",0.0247217589437636,0.0439470878527351,0.0190958347604534
"X82",0.0281834453216629,0.0351519923778391,0.0169286219119373
"X83",0.0273320064057471,0.0496637023765263,0.0200739778129545
"X84",0.0253866636933413,0.0448417210106985,0.0230107563443518
"X85",0.0329454046046366,0.0360647957726131,0.0223900872375416
"X86",0.0279807767023288,0.0416270399186065,0.0160233539896879
"X87",0.0293396204119533,0.0398158502029151,0.0122489108973331
"X88",0.0208621308599394,0.0423602236707915,0.0201419544197106
"X89",0.0272152251736756,0.0308509943604563,0.0164748458243172
"X90",0.0273658565951805,0.035995873908308,0.01691946321877
"X91",0.0256760294765718,0.0404532817163099,0.0123369309901435
"X92",0.0236610942778656,0.0315856373628397,0.0219242213787709
