"","scale.rs.","scale.cs.","scale.ps."
"X1",0.0341662993640944,0.0468687823169059,0.0338132227797298
"X2",0.0255618368989962,0.0410232326300758,0.0346818766106108
"X3",0.0302244910949123,0.0376569183531053,0.0329227301177607
"X4",0.0181629579229609,0.0380170532128961,0.0362632373213039
"X5",0.0347871795185974,0.0416322240066276,0.0351921012155051
"X6",0.026748632855944,0.0253215296644977,0.0353094732618591
"X7",0.0190729387752601,0.035853764908793,0.0322603487204852
"X8",0.0244016827055799,0.0407787134533404,0.0517798007917774
"X9",0.0277104519639752,0.0532231046055107,0.0382612348099165
"X10",0.0333092700510252,0.057138549698754,0.0411428203779817
"X11",0.0369499903676139,0.0435759282783654,0.0449425348638567
"X12",0.0228115033502403,0.0287200186733223,0.0274077042016478
"X13",0.0317584927449462,0.0396174414061363,0.0396418927914333
"X14",0.0416259950352765,0.0560940746410766,0.0299869207340845
"X15",0.029860548825793,0.0417254797804871,0.0234152523533761
"X16",0.0432825798400054,0.0398144495108182,0.0338878666155209
"X17",0.0239053048527251,0.0295070572887569,0.0368467386069836
"X18",0.0375201538816728,0.0409287696800293,0.0289777181125108
"X19",0.0251137887660587,0.0385069171846237,0.0235284136374586
"X20",0.0312005111755501,0.0515808510664192,0.0318920271620504
"X21",0.0298299233764967,0.0448889157658468,0.040842692865182
"X22",0.0340883797265499,0.0402228175973865,0.033643829053716
"X23",0.0301460038796184,0.0404433965879207,0.0323222896293692
"X24",0.0164551211553902,0.0738674950366976,0.0394432918541835
"X25",0.0246663237850149,0.0459360765432967,0.0279601846917044
"X26",0.0162605423389496,0.0308536578793267,0.0444832315106886
"X27",0.0300774460114635,0.0482337452026733,0.0555924774330656
"X28",0.0365190037750804,0.0362539944764496,0.0370985129722295
"X29",0.0210050327378467,0.048115172466813,0.0324820590464862
"X30",0.0311700240265617,0.0370535434359972,0.031479660493174
"X31",0.0176939730340017,0.0492973773310164,0.0299695865716511
"X32",0.0164170281534841,0.0486084753192755,0.0400217070058501
"X33",0.0258596711184593,0.040189533946691,0.026358470053389
"X34",0.033901256303935,0.0382670095878781,0.0337082182397049
"X35",0.0314021670983763,0.037065457590497,0.0323012963356188
"X36",0.0249881737996125,0.0508003049446001,0.0567175397393946
"X37",0.029217178766793,0.0487851356929483,0.0446752547876672
"X38",0.0386977814990175,0.0631111438194555,0.0492107384949052
"X39",0.0453130620080622,0.038050688961507,0.0418472459282547
"X40",0.0298684723672068,0.0298352987587736,0.0398949206211594
"X41",0.018638540516509,0.0400303395446375,0.043316773128364
"X42",0.0316200866337497,0.0372011668929939,0.0496924816303854
"X43",0.0401221268495645,0.0332119082754389,0.0386130920037431
