"","scale.rs.","scale.cs.","scale.ps."
"X1",0.0383312419779883,0.0452765603155549,0.0284935699425485
"X2",0.0446541536587727,0.0516907352330323,0.0340870619433878
"X3",0.0370865320262256,0.0487503880836834,0.0281964577600767
"X4",0.0426129751466599,0.0593994609637026,0.0283231377877164
"X5",0.0297955019699498,0.0388274295474003,0.0369690233589021
"X6",0.0417575272755928,0.0500822815298186,0.023432868123025
"X7",0.0301070192985772,0.0380949740591415,0.0378235209475161
"X8",0.0290730504419594,0.0483956626906824,0.0409818272111136
"X9",0.0318984964420431,0.0330556984743662,0.0448321241556916
"X10",0.0258075326981061,0.0486885345478649,0.0442903209114755
"X11",0.0251356665861959,0.0405408398346365,0.0332907265541854
"X12",0.0329868599091729,0.0424259652730512,0.0322175798271199
"X13",0.0379211837331175,0.0335528009310211,0.022441562130395
"X14",0.0382711622202381,0.0438240342864207,0.0152753663338604
"X15",0.0384498588638622,0.0274378934760523,0.0333556899778989
"X16",0.0332698248902179,0.0368152586620689,0.0304628196368237
"X17",0.0358720479977102,0.0534128993656008,0.0213030442314815
"X18",0.0371959214482577,0.0470701948328348,0.0345284734979722
"X19",0.0342385195935101,0.0352015066296331,0.0401098164016154
"X20",0.0285573238444215,0.0542441113948733,0.0336579411803057
"X21",0.0378176878191744,0.0354270679408795,0.02767910421322
"X22",0.0288000271115933,0.0394666844677887,0.0275721024060684
"X23",0.0258801768757373,0.0513374492398141,0.0376184578861959
"X24",0.0272763174155453,0.0356780560276929,0.0364859664400388
"X25",0.0319592910130253,0.0427241876261678,0.0370946600685645
"X26",0.0244766628597841,0.0336285022667235,0.0309311196456256
"X27",0.0402129307937036,0.0586014061256123,0.0370535871012992
"X28",0.0314904537272139,0.0440224342942001,0.0378086214754924
"X29",0.0323886603284877,0.0415549064448043,0.0246258343109633
"X30",0.0440336645855838,0.0261394495093329,0.0300907900968738
"X31",0.036967133731747,0.0408211003327076,0.0358182939003455
"X32",0.0248958248507326,0.0341736310107633,0.0342073637252258
"X33",0.0425380821273156,0.045788351701003,0.0408457292999301
"X34",0.0473210492299357,0.0492603865085329,0.0254127760245556
"X35",0.0310282427759077,0.0353760237507114,0.0345577581649276
"X36",0.0282453596357993,0.0224442201727962,0.0347575053989489
"X37",0.0370654135604428,0.0315343491878315,0.0326155477555018
"X38",0.039571974031323,0.0529734719010945,0.0552419681770821
"X39",0.0387453265852616,0.0219731074149139,0.0322734959614434
"X40",0.0335184604663397,0.0373405523049402,0.0240974592607405
"X41",0.0336524944427062,0.0588660767773096,0.0387454232035378
"X42",0.03272782125688,0.0499375734149587,0.0358869048219303
"X43",0.038638937001195,0.050691446358109,0.0331593417689778
"X44",0.0359774485078474,0.0366154609380022,0.0363162228211448
"X45",0.0315932875055685,0.0485138273536637,0.0249444537829783
"X46",0.0274075366647048,0.05028854417233,0.0371206383326219
"X47",0.0440165764299597,0.0370534855880425,0.0325798285735352
"X48",0.0459506428384321,0.0470379372377716,0.0316543570796205
"X49",0.036306424319726,0.0381075912825803,0.0346666752084175
"X50",0.0321929610129565,0.0349557206772478,0.0332467054274206
"X51",0.0357691032818311,0.0641567768168266,0.0412603605911285
"X52",0.0414959968258339,0.0487023175522108,0.018050329297325
"X53",0.0318104434291925,0.0462951235408579,0.0414802975916583
"X54",0.0330849205760232,0.0374227070108663,0.0275006891717624
"X55",0.0377992752199564,0.0457867367098658,0.0498648406160545
"X56",0.0287211549915534,0.0353781103811914,0.021327569198188
"X57",0.0195473230962159,0.0418028549615736,0.035103983433493
"X58",0.037996076775423,0.0475053125163876,0.0441329176953142
"X59",0.0410005332309237,0.0486005782034313,0.0396941743902047
"X60",0.0327935853419904,0.0473881198955203,0.033444380992667
"X61",0.0330736499221342,0.0460942635535032,0.0202602266536324
"X62",0.0410914295120756,0.0362328185826418,0.0269926055946317
