"","scale.rs.","scale.cs.","scale.ps."
"X1",0.0336462960740819,0.0529925622473479,0.019272027246076
"X2",0.0288867908252929,0.0400995785048039,0.0180445620582617
"X3",0.0281524644619506,0.0477875010362748,0.0203481930652862
"X4",0.0361465350891085,0.0374632253199153,0.0205155012510341
"X5",0.0370369198262861,0.0380623690317482,0.00764177390477484
"X6",0.0274722316609095,0.0447101388776958,0.0226414099951323
"X7",0.0328487807341918,0.044580586334015,0.0188688406690721
"X8",0.0212529970565108,0.0411719917413317,0.0207483792476044
"X9",0.0341390768305274,0.033077983177821,0.0185626129633427
"X10",0.0332182209969583,0.0492446400919597,0.0237842138986175
"X11",0.0356893929239867,0.045596421676302,0.0193595841980087
"X12",0.0336917383015156,0.0388464917698417,0.0147353474653599
"X13",0.0365079720925197,0.0442194108938582,0.0150425913183153
"X14",0.0308115480378874,0.0393510063265584,0.0239698201420274
"X15",0.0286074181530816,0.0322646692022316,0.0160021125361328
"X16",0.0316854935223053,0.0351432264002254,0.0123254200577217
"X17",0.0372833504204405,0.0390731302092714,0.0169539421250339
"X18",0.0271832171272108,0.0477158076341023,0.0232238158114571
"X19",0.0269809272822061,0.0436075109664591,0.0156249779541006
"X20",0.026137843842441,0.0448209971630424,0.0184066309280475
"X21",0.0355676156415039,0.042305865107936,0.0174399095921204
"X22",0.0247122020056465,0.0461157254789906,0.0148860529961124
"X23",0.032359566397353,0.0401982110078403,0.0159659722351388
"X24",0.0307321223665721,0.0308609160055959,0.0241816498335421
"X25",0.0270786176667032,0.0273297725936579,0.0109773140260653
"X26",0.0312742220850949,0.0529312647877766,0.0210465982328697
"X27",0.0309870963773336,0.0442147597653247,0.0248584242381729
"X28",0.0345838924315919,0.0350812658456801,0.0211253296325279
"X29",0.0316961830913233,0.0447567171779654,0.0127197664214077
"X30",0.0298511429226236,0.0404321859692712,0.0260967186204963
"X31",0.0323476422455527,0.0419576382619274,0.019998337307435
"X32",0.0350285084803291,0.0434144334225187,0.0191215625860936
"X33",0.0256508767031442,0.048077925763913,0.0239765524672955
"X34",0.0316418225833883,0.0382740732194967,0.0144586931088302
"X35",0.0335397033675666,0.0402761384274399,0.0118928037573477
"X36",0.0294996082825248,0.0338468193122136,0.0162071876592344
"X37",0.0249258973832786,0.0365033257995961,0.0145630810967769
"X38",0.0261750897981692,0.0366175982250381,0.0165315069086618
"X39",0.0348441367338035,0.0393058404251269,0.0128092499425074
"X40",0.0349041926941736,0.0463651545019681,0.0215350297371309
"X41",0.0290897380610071,0.0438787710225962,0.023072181393606
"X42",0.0307689813730279,0.034526492481839,0.0166100332266178
"X43",0.0384317803622295,0.0387587975796486,0.0169191959108972
"X44",0.0317422549287038,0.0398578228123916,0.0158405210241952
"X45",0.0336591210683996,0.0371935844843833,0.0212171768979434
"X46",0.0302919132287467,0.0397851069735358,0.0126581859481934
"X47",0.0310758014889212,0.0442247049112128,0.0186800936373411
"X48",0.0298831139229492,0.0433342595726206,0.0230027597036483
"X49",0.0338511250693684,0.0464748944398435,0.0262557261905633
"X50",0.0304963019947006,0.0302419743681044,0.0229073492556411
"X51",0.0340459534861426,0.0409869867619931,0.0213513129593474
"X52",0.0318079578753847,0.0397280480122746,0.0215409484278065
"X53",0.0362845154033129,0.0374198668540677,0.0233305407172031
"X54",0.0316334359713728,0.0498332275364761,0.0247946304660723
"X55",0.030234257833646,0.0359256210515933,0.0128275849890725
"X56",0.0302924261279682,0.0433183009581522,0.0101179466679768
"X57",0.0352712053642165,0.0415195996557734,0.0145053881731447
"X58",0.0288917912702906,0.0332460125203381,0.0168049211027635
"X59",0.0353852543901471,0.0310246105129632,0.011179891355578
"X60",0.0301906735256067,0.0341357778997197,0.0205053127092554
"X61",0.0375023923602496,0.037760936615799,0.0192852208431062
"X62",0.0278325543942877,0.0437447065631797,0.0182505878406773
"X63",0.0396157567071777,0.0393772448134009,0.0188968445254274
"X64",0.0269399320372378,0.0434424020927603,0.0134911442747024
"X65",0.0383563763759471,0.0441236611632867,0.018779430439175
"X66",0.0267107447796319,0.0368431550964402,0.0257807399873954
"X67",0.031104346793548,0.0390218855071277,0.0140249687015175
"X68",0.0364109137287117,0.0409869214477814,0.0189434677667405
"X69",0.0341339655113474,0.0393221206594425,0.0199197743443967
"X70",0.0333765539244117,0.0352132422561401,0.0122769948461189
"X71",0.0333578272823759,0.0400799630356311,0.020568264228191
"X72",0.0285564722020804,0.0333065058415222,0.018702160042773
"X73",0.0298241918026756,0.0485732587499699,0.022174423304751
"X74",0.0276211098882227,0.0451907947915119,0.0261885721486544
"X75",0.0325846611821248,0.0433106458037333,0.0196303188920797
"X76",0.0302917265684687,0.0385627267974298,0.0148801941190006
"X77",0.0315970614741918,0.0437531875381044,0.0145768614751473
"X78",0.0341888526394,0.0379176891435436,0.01733123374145
"X79",0.0307027869571691,0.0429695331594507,0.0175481093791537
"X80",0.0341766168271021,0.0331034758714329,0.0225670559066669
"X81",0.0292393852984497,0.0337139362183186,0.0163631494877443
"X82",0.0269445548555717,0.0388749110703706,0.0226746230363145
"X83",0.0289520519855179,0.0427946061124218,0.0201275548437469
"X84",0.029856735138184,0.0380938001733982,0.0199891849194497
"X85",0.030480336799701,0.0368123203166808,0.0210518381068387
"X86",0.0316779343006535,0.0391008559783651,0.0185239583808098
"X87",0.0391581387128027,0.0474206835522194,0.0228721022813518
"X88",0.0286612288701693,0.0346344526086471,0.0121638966495
"X89",0.0243245656416904,0.0311964642484288,0.0107042642619368
"X90",0.0350489162105069,0.0448319766201518,0.0136476960314953
"X91",0.0295863258936409,0.0503038517678795,0.0195830112879747
"X92",0.0278101646416163,0.0449986432928411,0.0240431927356629
"X93",0.0267795512442584,0.0467538444257047,0.024716200547307
"X94",0.029376898809389,0.0360773267312706,0.0174096876520535
"X95",0.0275064805107126,0.0351390875422421,0.0174886341318941
"X96",0.0284977275986723,0.0412309804331344,0.0186076374687036
"X97",0.0276571065614175,0.0383657304245634,0.0147595083023845
"X98",0.0390466535808646,0.0389729606368257,0.0165767458666935
"X99",0.0295573877054096,0.0477506434006973,0.0181104383145491
"X100",0.0402273952344713,0.0477967373364692,0.0202111171659678
